,average hold time,mean return,sharpe,spread,total return,trade count
50,50.583333333333336,0.0007238550293421677,0.7986301038157171,"('CO2', 'CL3')",0.43865614778135364,12.0
51,121.4,2.681650804066661e-05,0.02912232569151466,"('CO3', 'CL3')",0.016250803872643965,5.0
52,202.33333333333334,2.8275004065783764e-05,0.029226026010083242,"('CO4', 'CL3')",0.01713465246386496,3.0
53,121.4,-0.00010699491134535279,-0.1045153982116488,"('CO5', 'CL3')",-0.06483891627528379,5.0
54,67.44444444444444,0.0005131582208514803,0.38701669719120785,"('HO1', 'CL3')",0.31097388183599706,9.0
55,55.18181818181818,2.7695482818220932e-05,0.022288855367103327,"('HO2', 'CL3')",0.016783462587841885,11.0
56,86.71428571428571,-0.00018619836308677304,-0.14960034929068106,"('HO3', 'CL3')",-0.11283620803058447,7.0
57,121.4,-2.7610951265908755e-05,-0.021822102124635385,"('HO4', 'CL3')",-0.016732236467140706,5.0
58,121.4,-2.5972614002512108e-05,-0.020201157084339835,"('HO5', 'CL3')",-0.015739404085522338,5.0
59,50.583333333333336,0.0004440556480763024,0.22684173262844246,"('XB1', 'CL3')",0.26909772273423926,12.0
60,60.7,0.0006210006183494484,0.3804946018092495,"('XB2', 'CL3')",0.3763263747197657,10.0
61,37.9375,0.0004870068322861219,0.3231509742064659,"('XB3', 'CL3')",0.29512614036538987,16.0
62,50.583333333333336,0.0007331747582067203,0.5042836931091547,"('XB4', 'CL3')",0.44430390347327253,12.0
63,67.44444444444444,0.0007555042379182281,0.5367546873551208,"('XB5', 'CL3')",0.45783556817844623,9.0
64,101.16666666666667,0.0008222553533754157,0.47925853143994546,"('QS1', 'CL3')",0.4982867441455019,6.0
65,60.7,0.0004846765147322884,0.29132850527912924,"('QS2', 'CL3')",0.2937139679277668,10.0
66,101.16666666666667,0.0002873785831648168,0.17461418874780518,"('QS3', 'CL3')",0.17415142139787898,6.0
67,151.75,7.670285317333566e-05,0.046662411250301905,"('QS4', 'CL3')",0.04648192902304141,4.0
68,151.75,4.655829503078694e-05,0.028161077214733803,"('QS5', 'CL3')",0.028214326788656888,4.0
69,607.0,-8.83049337220942e-06,-0.04569817084103526,"('CL4', 'CL5')",-0.005351278983558909,1.0
70,75.875,0.00011585035386988848,0.1216671219301006,"('CO1', 'CL4')",0.07020531444515242,8.0
71,60.7,0.000356686140281947,0.4717758091815922,"('CO2', 'CL4')",0.2161518010108599,10.0
72,86.71428571428571,0.00030364657178079895,0.4327352742847911,"('CO3', 'CL4')",0.18400982249916417,7.0
73,202.33333333333334,-2.5152993032390176e-05,-0.03530420111576936,"('CO4', 'CL4')",-0.015242713777628446,3.0
74,202.33333333333334,-5.8899445754411125e-05,-0.07840966331117162,"('CO5', 'CL4')",-0.035693064127173144,3.0
75,67.44444444444444,0.00027163080233677105,0.23589404879894674,"('HO1', 'CL4')",0.16460826621608327,9.0
76,67.44444444444444,0.0002983032496569909,0.28724398986510385,"('HO2', 'CL4')",0.1807717692921365,9.0
77,55.18181818181818,-6.924903069967639e-05,-0.06768910676096124,"('HO3', 'CL4')",-0.041964912604003896,11.0
78,121.4,-4.804236591445826e-05,-0.04658493669624468,"('HO4', 'CL4')",-0.029113673744161704,5.0
79,121.4,1.6014540286604382e-05,0.015350139274930712,"('HO5', 'CL4')",0.009704811413682256,5.0
80,67.44444444444444,0.00042959956966509414,0.2269550568471602,"('XB1', 'CL4')",0.26033733921704705,9.0
81,75.875,0.000558993409652738,0.3630721274070834,"('XB2', 'CL4')",0.3387500062495592,8.0
82,50.583333333333336,0.00044824283955757695,0.3234264731176339,"('XB3', 'CL4')",0.27163516077189165,12.0
83,75.875,0.00025981319723615326,0.19885692494269747,"('XB4', 'CL4')",0.15744679752510887,8.0
84,67.44444444444444,0.00044416955770639074,0.3614004352939431,"('XB5', 'CL4')",0.2691667519700728,9.0
85,101.16666666666667,0.0004551781973001702,0.2937726086197954,"('QS1', 'CL4')",0.27583798756390315,6.0
86,121.4,0.0004555377503628353,0.3093717461069786,"('QS2', 'CL4')",0.2760558767198782,5.0
87,75.875,0.00046557884056652656,0.32296069877346506,"('QS3', 'CL4')",0.2821407773833151,8.0
88,151.75,-1.2526525993803479e-05,-0.008757618572131268,"('QS4', 'CL4')",-0.0075910747522449085,4.0
89,151.75,7.802283906892432e-06,0.00545012198202221,"('QS5', 'CL4')",0.004728184047576814,4.0
90,101.16666666666667,0.00012890481484380072,0.13369081130269053,"('CO1', 'CL5')",0.07811631779534324,6.0
91,101.16666666666667,-2.9743950987756723e-05,-0.04153007626873988,"('CO2', 'CL5')",-0.018024834298580573,6.0
92,202.33333333333334,0.00021207535384100426,0.3487754215139097,"('CO3', 'CL5')",0.1285176644276486,3.0
93,67.44444444444444,0.00030737970661488156,0.5285263070216387,"('CO4', 'CL5')",0.18627210220861823,9.0
94,202.33333333333334,-2.776151134328187e-05,-0.04631838361241039,"('CO5', 'CL5')",-0.016823475874028812,3.0
95,86.71428571428571,-3.4315695319860264e-06,-0.0032123917652807686,"('HO1', 'CL5')",-0.002079531136383532,7.0
96,86.71428571428571,4.325311488208519e-06,0.004621218697616042,"('HO2', 'CL5')",0.002621138761854363,7.0
97,67.44444444444444,0.00023059614267666498,0.2543626013373774,"('HO3', 'CL5')",0.13974126246205898,9.0
98,86.71428571428571,-8.485001801188135e-05,-0.0938490999283757,"('HO4', 'CL5')",-0.0514191109152001,7.0
99,121.4,5.318830486872944e-06,0.0058577661961455064,"('HO5', 'CL5')",0.0032232112750450043,5.0
100,67.44444444444444,0.0004132727241127823,0.2206191024904427,"('XB1', 'CL5')",0.2504432708123461,9.0
101,101.16666666666667,0.0005627340585193353,0.3737020164646996,"('XB2', 'CL5')",0.34101683946271716,6.0
102,60.7,0.000502104335904982,0.37591036638208714,"('XB3', 'CL5')",0.30427522755841907,10.0
103,75.875,0.0003452502064010469,0.2784117993531625,"('XB4', 'CL5')",0.2092216250790344,8.0
104,151.75,0.00015302597815233012,0.1336340856805186,"('XB5', 'CL5')",0.09273374276031206,4.0
105,151.75,0.0001474709201412175,0.10029348910690324,"('QS1', 'CL5')",0.08936737760557781,4.0
106,121.4,0.00042809005295898296,0.3103219622472986,"('QS2', 'CL5')",0.2594225720931437,5.0
107,121.4,0.00043918757420135135,0.328013625295253,"('QS3', 'CL5')",0.2661476699660189,5.0
108,75.875,0.00015961438252488184,0.12093222859435976,"('QS4', 'CL5')",0.0967263158100784,8.0
109,101.16666666666667,0.00020173774099561901,0.15352198106230222,"('QS5', 'CL5')",0.12225307104334512,6.0
110,202.33333333333334,-3.6138095636715485e-05,-0.07916859664211381,"('CO1', 'CO2')",-0.021899685955849582,3.0
111,151.75,-0.0001321663988650945,-0.20634512089836937,"('CO1', 'CO3')",-0.08009283771224728,4.0
112,303.5,4.003522054666758e-05,0.05126653890429156,"('CO1', 'CO4')",0.02426134365128055,2.0
113,303.5,4.536063983774168e-05,0.05110243781513931,"('CO1', 'CO5')",0.02748854774167146,2.0
114,101.16666666666667,1.4001963672243807e-05,0.012750911612887116,"('HO1', 'CO1')",0.008485189985379747,6.0
115,101.16666666666667,-5.5506853268669595e-05,-0.0540377271803325,"('HO2', 'CO1')",-0.033637153080813775,6.0
116,86.71428571428571,-0.00010159495357226881,-0.09985597985556409,"('HO3', 'CO1')",-0.0615665418647949,7.0
117,86.71428571428571,2.336724988787002e-05,0.022555868719601187,"('HO4', 'CO1')",0.014160553432049233,7.0
118,67.44444444444444,-0.0003055140739276399,-0.28725257675491317,"('HO5', 'CO1')",-0.18514152880014978,9.0
119,37.9375,0.0010959458769047318,0.596919999306713,"('XB1', 'CO1')",0.6641432014042675,16.0
120,101.16666666666667,0.0006348740940593626,0.41796897475027284,"('XB2', 'CO1')",0.3847337009999737,6.0
121,101.16666666666667,0.0003574873078141803,0.2625323550028316,"('XB3', 'CO1')",0.21663730853539329,6.0
122,86.71428571428571,0.0009734386841213446,0.7285768086070701,"('XB4', 'CO1')",0.5899038425775348,7.0
123,40.46666666666667,0.00047406656923638875,0.36193450487368584,"('XB5', 'CO1')",0.2872843409572516,15.0
124,35.705882352941174,0.00013700002937461886,0.09150825844622726,"('QS1', 'CO1')",0.08302201780101903,17.0
125,67.44444444444444,5.120146611264007e-05,0.036346312631376505,"('QS2', 'CO1')",0.031028088464259883,9.0
126,55.18181818181818,-8.745056468919091e-05,-0.06324441298520006,"('QS3', 'CO1')",-0.05299504220164969,11.0
127,67.44444444444444,-0.0001117979776415723,-0.0809203157179962,"('QS4', 'CO1')",-0.06774957445079281,9.0
128,86.71428571428571,9.397102044459719e-05,0.06725469995817653,"('QS5', 'CO1')",0.056946438389425896,7.0
129,303.5,-3.9964553092228395e-05,-0.1679344322675542,"('CO2', 'CO3')",-0.024218519173890406,2.0
130,202.33333333333334,-7.958054085509466e-05,-0.19637470579943983,"('CO2', 'CO4')",-0.04822580775818736,3.0
131,202.33333333333334,-6.245920660582093e-05,-0.11896731575820822,"('CO2', 'CO5')",-0.03785027920312748,3.0
132,75.875,-0.00022295041705553998,-0.24229515043478553,"('HO1', 'CO2')",-0.13510795273565723,8.0
133,60.7,-5.991282101619441e-05,-0.07508136655627203,"('HO2', 'CO2')",-0.03630716953581381,10.0
134,101.16666666666667,-0.00017898780523740274,-0.23432034146911704,"('HO3', 'CO2')",-0.10846660997386606,6.0
135,101.16666666666667,-0.00011835858532978712,-0.1550107287169736,"('HO4', 'CO2')",-0.07172530270985099,6.0
136,75.875,-0.00023564617394690237,-0.3021061200580864,"('HO5', 'CO2')",-0.14280158141182284,8.0
137,37.9375,0.0002463708561223258,0.13811938210872346,"('XB1', 'CO2')",0.14930073881012942,16.0
138,75.875,0.0004011764500859714,0.28319644245620396,"('XB2', 'CO2')",0.24311292875209867,8.0
139,151.75,0.00039159664644786217,0.312378179550263,"('XB3', 'CO2')",0.23730756774740447,4.0
140,121.4,0.0005879443705697355,0.4994650009572085,"('XB4', 'CO2')",0.3562942885652597,5.0
141,86.71428571428571,0.0008503238592515636,0.7430368707647739,"('XB5', 'CO2')",0.5152962587064476,7.0
142,40.46666666666667,0.0005199279134188605,0.37789732282487637,"('QS1', 'CO2')",0.31507631553182947,15.0
143,55.18181818181818,0.000665740232746336,0.5239749053668704,"('QS2', 'CO2')",0.40343858104427965,11.0
144,55.18181818181818,-6.783198791666469e-05,-0.05533787976170533,"('QS3', 'CO2')",-0.0411061846774988,11.0
145,67.44444444444444,-4.631634519149446e-05,-0.038272485214300885,"('QS4', 'CO2')",-0.028067705186045646,9.0
146,121.4,4.774798898584716e-05,0.039413142000336215,"('QS5', 'CO2')",0.028935281325423376,5.0
147,303.5,-3.554754606632376e-05,-0.21254618971778158,"('CO3', 'CO4')",-0.0215418129161922,2.0
148,202.33333333333334,-6.944690094223707e-05,-0.23897262075312775,"('CO3', 'CO5')",-0.04208482197099567,3.0
149,101.16666666666667,-2.484923085227043e-05,-0.029320421717824792,"('HO1', 'CO3')",-0.015058633896475881,6.0
150,101.16666666666667,-0.0001115413939674975,-0.16018463875632788,"('HO2', 'CO3')",-0.06759408474430348,6.0
151,60.7,-0.00013899425513625815,-0.21652765442773564,"('HO3', 'CO3')",-0.08423051861257244,10.0
152,101.16666666666667,-0.0001896770148814178,-0.3031339023184978,"('HO4', 'CO3')",-0.11494427101813919,6.0
153,101.16666666666667,-5.701911592497824e-05,-0.09039245931583019,"('HO5', 'CO3')",-0.03455358425053681,6.0
154,37.9375,0.00021509390929362685,0.12053016278133256,"('XB1', 'CO3')",0.13034690903193788,16.0
155,75.875,0.0003029144772923632,0.21490191556172453,"('XB2', 'CO3')",0.1835661732391721,8.0
156,101.16666666666667,0.0004733103818087641,0.3850691864076267,"('XB3', 'CO3')",0.28682609137611104,6.0
157,86.71428571428571,0.000493667806063322,0.43627668382931295,"('XB4', 'CO3')",0.29916269047437316,7.0
158,121.4,0.0006444870555696226,0.6045626383637223,"('XB5', 'CO3')",0.3905591556751913,5.0
159,67.44444444444444,-8.47998542258998e-06,-0.006509149274843041,"('QS1', 'CO3')",-0.005138871166089527,9.0
160,55.18181818181818,9.219274199042977e-05,0.0775746529154905,"('QS2', 'CO3')",0.055868801646200436,11.0
161,55.18181818181818,0.0003396609083236663,0.30009311894621304,"('QS3', 'CO3')",0.2058345104441418,11.0
162,86.71428571428571,3.119183486682265e-06,0.002820864606738931,"('QS4', 'CO3')",0.0018902251929294525,7.0
163,121.4,-4.112753614508799e-05,-0.03744850502733859,"('QS5', 'CO3')",-0.02492328690392332,5.0
164,607.0,-1.2825181266837932e-05,-0.10927272686522002,"('CO4', 'CO5')",-0.007772059847703787,1.0
165,101.16666666666667,0.00010789137171452825,0.12999633821825862,"('HO1', 'CO4')",0.06538217125900411,6.0
166,101.16666666666667,-1.8270074709839565e-05,-0.02753321091731567,"('HO2', 'CO4')",-0.011071665274162777,6.0
167,101.16666666666667,-0.0001370670229737891,-0.23063688610633234,"('HO3', 'CO4')",-0.0830626159221162,6.0
168,75.875,-0.00021882831490181959,-0.388285643063425,"('HO4', 'CO4')",-0.13260995883050267,8.0
169,101.16666666666667,-0.0002059602440224594,-0.37047357292237576,"('HO5', 'CO4')",-0.1248119078776104,6.0
170,60.7,-2.8359530630636294e-05,-0.015760526131244096,"('XB1', 'CO4')",-0.017185875562165595,10.0
171,75.875,0.0001738998109393977,0.12189235246885344,"('XB2', 'CO4')",0.10538328542927501,8.0
172,101.16666666666667,0.0002969543068333747,0.24053580016506587,"('XB3', 'CO4')",0.17995430994102507,6.0
173,121.4,0.0004235426594495418,0.37655546659902206,"('XB4', 'CO4')",0.25666685162642233,5.0
174,202.33333333333334,0.0003111838028064068,0.30020753083529017,"('XB5', 'CO4')",0.1885773845006825,3.0
175,55.18181818181818,0.0007290981518321869,0.5738355235800526,"('QS1', 'CO4')",0.44183348001030526,11.0
176,67.44444444444444,0.0003345004203937725,0.29032636201876194,"('QS2', 'CO4')",0.20270725475862614,9.0
177,67.44444444444444,0.00048272620358907317,0.4445254432403813,"('QS3', 'CO4')",0.2925320793749783,9.0
178,67.44444444444444,0.00019508547980108965,0.18538269630166213,"('QS4', 'CO4')",0.11822180075946033,9.0
179,86.71428571428571,0.00013255715012469064,0.12789190188650942,"('QS5', 'CO4')",0.08032963297556253,7.0
180,75.875,-2.8814696754453553e-05,-0.03440230837708878,"('HO1', 'CO5')",-0.017461706233198853,8.0
181,75.875,-4.978945308044834e-06,-0.007499665295125268,"('HO2', 'CO5')",-0.003017240856675169,8.0
182,101.16666666666667,-0.00010882564246709903,-0.18602868978766113,"('HO3', 'CO5')",-0.06594833933506201,6.0
183,101.16666666666667,-0.00018586318943816712,-0.34247413724128667,"('HO4', 'CO5')",-0.11263309279952927,6.0
184,75.875,-0.0002007485034386775,-0.3832940527121734,"('HO5', 'CO5')",-0.12165359308383857,8.0
185,75.875,-4.385861026660186e-05,-0.02407227116602807,"('XB1', 'CO5')",-0.026578317821560726,8.0
186,101.16666666666667,0.0002696944226451433,0.18599725182392884,"('XB2', 'CO5')",0.16343482012295682,6.0
187,151.75,0.0001396987178032522,0.11157235627915299,"('XB3', 'CO5')",0.08465742298877083,4.0
188,202.33333333333334,-2.7298472052001707e-05,-0.024036202179835247,"('XB4', 'CO5')",-0.016542874063513034,3.0
189,202.33333333333334,0.00026326696893328317,0.25521234356524164,"('XB5', 'CO5')",0.1595397831735696,3.0
190,67.44444444444444,0.0003051870260340642,0.2423149503967914,"('QS1', 'CO5')",0.1849433377766429,9.0
191,121.4,0.0002471613013319775,0.21736666748156436,"('QS2', 'CO5')",0.14977974860717838,5.0
192,86.71428571428571,0.00047396476724229206,0.444875598812609,"('QS3', 'CO5')",0.287222648948829,7.0
193,86.71428571428571,0.00019483737305022372,0.1900155710144813,"('QS4', 'CO5')",0.11807144806843557,7.0
194,86.71428571428571,3.690903583254147e-05,0.03680727872916456,"('QS5', 'CO5')",0.022366875714520132,7.0
195,607.0,-2.7817261545552632e-05,-0.09391640889369902,"('HO1', 'HO2')",-0.016857260496604895,1.0
196,607.0,-1.5739707558021012e-06,-0.0037634573488281816,"('HO1', 'HO3')",-0.0009538262780160733,1.0
197,303.5,-5.5454718486460575e-05,-0.10837243497116034,"('HO1', 'HO4')",-0.03360555940279511,2.0
198,303.5,-8.237942399142059e-05,-0.14315452193778727,"('HO1', 'HO5')",-0.04992193093880088,2.0
199,86.71428571428571,0.00022927469371768916,0.1229281519990629,"('HO1', 'XB1')",0.13894046439291963,7.0
200,75.875,-0.0001605198274569852,-0.09958818737289633,"('HO1', 'XB2')",-0.09727501543893304,8.0
201,86.71428571428571,7.918026920632208e-06,0.005473912654020057,"('HO1', 'XB3')",0.004798324313903118,7.0
202,121.4,3.166952041829576e-05,0.02313724687213486,"('HO1', 'XB4')",0.019191729373487232,5.0
203,121.4,0.00024602516127258917,0.18765297508004009,"('HO1', 'XB5')",0.14909124773118904,5.0
204,35.705882352941174,0.0007239406080535852,0.6522388007571087,"('QS1', 'HO1')",0.43870800848047264,17.0
205,55.18181818181818,0.0003276649148552003,0.32259583349981646,"('QS2', 'HO1')",0.1985649384022514,11.0
206,67.44444444444444,0.00027541407730159533,0.2766575340086337,"('QS3', 'HO1')",0.16690093084476676,9.0
207,121.4,1.2147916240563283e-05,0.012211155623284044,"('QS4', 'HO1')",0.007361637241781349,5.0
208,202.33333333333334,-4.8280510329164044e-05,-0.047926943302108616,"('QS5', 'HO1')",-0.02925798925947341,3.0
209,607.0,-2.0839452450346626e-05,-0.15112039384121623,"('HO2', 'HO3')",-0.012628708184910055,1.0
210,607.0,-2.2426396568037264e-05,-0.08975522270255883,"('HO2', 'HO4')",-0.013590396320230583,1.0
211,303.5,-8.634618911237644e-05,-0.2581948815728719,"('HO2', 'HO5')",-0.05232579060210012,2.0
212,86.71428571428571,-6.89530467672866e-05,-0.03741951632530776,"('HO2', 'XB1')",-0.041785546340975685,7.0
213,75.875,-0.00014057997353309458,-0.09186860264065794,"('HO2', 'XB2')",-0.08519146396105531,8.0
214,86.71428571428571,-0.00014420783906184313,-0.10651996159724657,"('HO2', 'XB3')",-0.08738995047147693,7.0
215,86.71428571428571,0.0003732539698438766,0.29968749593646726,"('HO2', 'XB4')",0.22619190572538922,7.0
216,67.44444444444444,0.0006392572990253629,0.5528310713729222,"('HO2', 'XB5')",0.38738992320936994,9.0
217,202.33333333333334,0.00034661739081777123,0.330785764803415,"('QS1', 'HO2')",0.21005013883556936,3.0
218,55.18181818181818,0.0005827075055214851,0.6185131014719797,"('QS2', 'HO2')",0.35312074834602003,11.0
219,46.69230769230769,0.0006608594715278097,0.7284712681849878,"('QS3', 'HO2')",0.4004808397458527,13.0
220,202.33333333333334,0.00013271108293448524,0.14803341609870257,"('QS4', 'HO2')",0.08042291625829806,3.0
221,202.33333333333334,-0.00012270676877470003,-0.13621825198098245,"('QS5', 'HO2')",-0.07436030187746821,3.0
222,607.0,-3.0499452161281406e-05,-0.2743083854120067,"('HO3', 'HO4')",-0.01848266800973653,1.0
223,607.0,-2.518516022023522e-05,-0.12968489462019636,"('HO3', 'HO5')",-0.015262207093462543,1.0
224,67.44444444444444,-0.00012254452972534728,-0.0664463205813616,"('HO3', 'XB1')",-0.07426198501356046,9.0
225,75.875,-0.00015614825021429638,-0.10295375394170282,"('HO3', 'XB2')",-0.09462583962986361,8.0
226,86.71428571428571,-0.0002064071159230995,-0.1543548655559936,"('HO3', 'XB3')",-0.1250827122493983,7.0
227,86.71428571428571,0.00028947115666027803,0.23727734955847962,"('HO3', 'XB4')",0.17541952093612848,7.0
228,67.44444444444444,0.0006518814339803137,0.5822701597361739,"('HO3', 'XB5')",0.3950401489920701,9.0
229,121.4,0.00045451450164002096,0.43204825989126533,"('QS1', 'HO3')",0.2754357879938527,5.0
230,202.33333333333334,0.0002515170969324538,0.26855965046384533,"('QS2', 'HO3')",0.152419360741067,3.0
231,121.4,0.00027661679284863303,0.31226339733782005,"('QS3', 'HO3')",0.1676297764662716,5.0
232,40.46666666666667,0.000449464971864902,0.5219000040259285,"('QS4', 'HO3')",0.2723757729501306,15.0
233,202.33333333333334,-4.485255347792069e-05,-0.052449581615984335,"('QS5', 'HO3')",-0.02718064740761994,3.0
234,607.0,-3.342465323768393e-05,-0.4200601281433304,"('HO4', 'HO5')",-0.020255339862036464,1.0
235,55.18181818181818,-0.0003139604974908383,-0.1695760456302501,"('HO4', 'XB1')",-0.19026006147944802,11.0
236,60.7,-3.350958692451319e-05,-0.022150028231159115,"('HO4', 'XB2')",-0.02030680967625499,10.0
237,86.71428571428571,5.370176502354026e-05,0.04050617206864304,"('HO4', 'XB3')",0.032543269604265394,7.0
238,86.71428571428571,0.00010201452956964564,0.0842811069412778,"('HO4', 'XB4')",0.06182080491920526,7.0
239,86.71428571428571,0.000269455773928211,0.24367201249617979,"('HO4', 'XB5')",0.16329019900049588,7.0
240,202.33333333333334,0.0002301541405009056,0.21486703263961388,"('QS1', 'HO4')",0.1394734091435488,3.0
241,607.0,5.851270103408923e-05,0.06167771262184362,"('QS2', 'HO4')",0.03545869682665807,1.0
242,607.0,7.45651061819424e-05,0.08431476725441221,"('QS3', 'HO4')",0.04518645434625709,1.0
243,202.33333333333334,0.0002610524360639488,0.3077806903674901,"('QS4', 'HO4')",0.15819777625475298,3.0
244,55.18181818181818,0.0003318041713220577,0.3992672806175454,"('QS5', 'HO4')",0.20107332782116696,11.0
245,46.69230769230769,-0.00029612113447755956,-0.1592864132389959,"('HO5', 'XB1')",-0.1794494074934011,13.0
246,60.7,-0.0003259524692719211,-0.21524964526276713,"('HO5', 'XB2')",-0.1975271963787842,10.0
247,75.875,4.9322541804287145e-05,0.03733557584317015,"('HO5', 'XB3')",0.02988946033339801,8.0
248,67.44444444444444,-0.00010988406486305089,-0.09143416554953489,"('HO5', 'XB4')",-0.06658974330700884,9.0
249,121.4,0.00019485895003790648,0.17672051750756476,"('HO5', 'XB5')",0.11808452372297133,5.0
250,101.16666666666667,3.128118516585449e-05,0.028737116592654863,"('QS1', 'HO5')",0.018956398210507822,6.0
251,607.0,2.315069839554507e-05,0.02406350687278729,"('QS2', 'HO5')",0.014029323227700313,1.0
252,607.0,7.505165243614534e-05,0.08447256218789179,"('QS3', 'HO5')",0.04548130137630407,1.0
