,average hold time,mean return,sharpe,spread,total return,trade count
62,200.66666666666666,9.998590183625257e-05,0.1427856053347483,"('XB4', 'CL3')",0.06009152700358779,3.0
63,100.33333333333333,0.0006390371011864193,0.9057525696061544,"('XB5', 'CL3')",0.38406129781303805,6.0
64,200.66666666666666,-0.00018278244409143595,-0.21999264283266604,"('QS1', 'CL3')",-0.10985224889895301,3.0
65,120.4,-4.267313923234804e-05,-0.054264081986188775,"('QS2', 'CL3')",-0.025646556678641172,5.0
66,86.0,-0.00010306883351695486,-0.132868638771406,"('QS3', 'CL3')",-0.06194436894368987,7.0
67,150.5,-0.00019634892392583858,-0.2570862617527118,"('QS4', 'CL3')",-0.118005703279429,4.0
68,150.5,-0.00019046931239759496,-0.2526510559154845,"('QS5', 'CL3')",-0.11447205675095457,4.0
69,602.0,6.072610794588451e-06,0.20808498289911473,"('CL5', 'CL4')",0.003649639087547659,1.0
70,200.66666666666666,6.51613581219253e-05,0.1829793162612925,"('CO1', 'CL4')",0.0391619762312771,3.0
71,602.0,2.700111742676663e-05,0.09410963003290372,"('CO2', 'CL4')",0.016227671573486743,1.0
72,602.0,-3.983601785547853e-06,-0.014606135568862371,"('CO3', 'CL4')",-0.0023941446731142596,1.0
73,602.0,-3.205332432461577e-05,-0.12062079893938304,"('CO4', 'CL4')",-0.019264047919094078,1.0
74,200.66666666666666,-0.000123606588817778,-0.46968487254076596,"('CO5', 'CL4')",-0.07428755987948457,3.0
75,602.0,-8.830076082434832e-05,-0.20175430433803335,"('HO1', 'CL4')",-0.05306875725543334,1.0
76,200.66666666666666,-0.00023449219470382543,-0.5678403721111751,"('HO2', 'CL4')",-0.14092980901699909,3.0
77,200.66666666666666,-0.00023570062572748118,-0.6041075580917964,"('HO3', 'CL4')",-0.1416560760622162,3.0
78,150.5,-0.0003015748097641044,-0.8058207599566863,"('HO4', 'CL4')",-0.18124646066822675,4.0
79,150.5,-0.0003060551885443259,-0.8324092946199044,"('HO5', 'CL4')",-0.18393916831513984,4.0
80,66.88888888888889,-0.00020781016900490553,-0.20691347886692005,"('XB1', 'CL4')",-0.12489391157194822,9.0
81,86.0,-1.6253048926915532e-06,-0.0020503444043781893,"('XB2', 'CL4')",-0.0009768082405076234,7.0
82,120.4,0.00026310626797544244,0.39484574337604594,"('XB3', 'CL4')",0.15812686705324092,5.0
83,120.4,0.0002116891178921969,0.3078283185585988,"('XB4', 'CL4')",0.12722515985321034,5.0
84,120.4,0.0005709269675140961,0.8273934961437537,"('XB5', 'CL4')",0.34312710747597175,5.0
85,120.4,3.736219272614473e-05,0.04571178694798089,"('QS1', 'CL4')",0.02245467782841298,5.0
86,200.66666666666666,-0.00011268580148067741,-0.14582522861854863,"('QS2', 'CL4')",-0.06772416668988712,3.0
87,120.4,-0.00013178689424204332,-0.1731448534272271,"('QS3', 'CL4')",-0.07920392343946803,5.0
88,200.66666666666666,-5.090126523853966e-05,-0.06798518581146386,"('QS4', 'CL4')",-0.030591660408362337,3.0
89,100.33333333333333,-0.00010305526509259788,-0.13959320411035522,"('QS5', 'CL4')",-0.06193621432065132,6.0
90,150.5,4.472862638388673e-05,0.12846684612071,"('CL5', 'CO1')",0.026881904456715927,4.0
91,200.66666666666666,9.754076910859707e-05,0.3465556740413427,"('CO2', 'CL5')",0.05862200223426684,3.0
92,602.0,3.914484213601598e-05,0.1484955227754164,"('CO3', 'CL5')",0.023526050123745604,1.0
93,602.0,1.460088757491161e-05,0.057759827424537794,"('CO4', 'CL5')",0.008775133432521877,1.0
94,602.0,-1.8547767633268952e-05,-0.07519957544756371,"('CO5', 'CL5')",-0.01114720834759464,1.0
95,200.66666666666666,-0.00012187562581157804,-0.2886304329474692,"('HO1', 'CL5')",-0.0732472511127584,3.0
96,602.0,-7.708783286044287e-05,-0.194564210727108,"('HO2', 'CL5')",-0.046329787549126165,1.0
97,602.0,-8.319689794759095e-05,-0.22392752548776854,"('HO3', 'CL5')",-0.05000133566650216,1.0
98,200.66666666666666,-0.0002029312392729852,-0.5736670713666085,"('HO4', 'CL5')",-0.12196167480306412,3.0
99,200.66666666666666,-0.0002006833716588764,-0.579845766455533,"('HO5', 'CL5')",-0.1206107063669847,3.0
100,66.88888888888889,-0.0003153370832043401,-0.3164127511133803,"('XB1', 'CL5')",-0.18951758700580842,9.0
101,66.88888888888889,-5.62905005579371e-05,-0.07163443100726996,"('XB2', 'CL5')",-0.033830590835320196,9.0
102,66.88888888888889,0.0002574103698555939,0.3931785050097605,"('XB3', 'CL5')",0.15470363228321193,9.0
103,86.0,0.0004460089227071641,0.6567671865399701,"('XB4', 'CL5')",0.2680513625470056,7.0
104,120.4,0.0005215932050308229,0.7679652553115832,"('XB5', 'CL5')",0.3134775162235246,5.0
105,120.4,1.9693920339493346e-05,0.02445297401672651,"('QS1', 'CL5')",0.0118360461240355,5.0
106,200.66666666666666,0.00010856820018488769,0.14272885482250477,"('QS2', 'CL5')",0.0652494883111175,3.0
107,602.0,-8.791470670097588e-05,-0.11750747895155515,"('QS3', 'CL5')",-0.0528367387272865,1.0
108,200.66666666666666,-0.0001690221287687702,-0.229967653251228,"('QS4', 'CL5')",-0.1015822993900309,3.0
109,200.66666666666666,-0.0001128949201294693,-0.1559504291954345,"('QS5', 'CL5')",-0.06784984699781105,3.0
110,150.5,-8.093940279726194e-05,-0.4452325102407721,"('CO2', 'CO1')",-0.04864458108115443,4.0
111,301.0,-6.767298141254367e-05,-0.3399114380499364,"('CO3', 'CO1')",-0.04067146182893874,2.0
112,301.0,1.1428113641726097e-05,0.05179637066960437,"('CO4', 'CO1')",0.006868296298677384,2.0
113,301.0,4.6166045271481986e-06,0.019225714454775084,"('CO5', 'CO1')",0.0027745793208160674,2.0
114,150.5,-0.00014961886007283675,-0.3379873749855554,"('HO1', 'CO1')",-0.08992093490377488,4.0
115,150.5,-0.00021526470128161723,-0.5010960444628302,"('HO2', 'CO1')",-0.12937408547025195,4.0
116,100.33333333333333,-0.0001795473921658801,-0.4376031312452408,"('HO3', 'CO1')",-0.10790798269169394,6.0
117,150.5,-8.056755730967072e-05,-0.20075379160384973,"('HO4', 'CO1')",-0.0484211019431121,4.0
118,0.0,3.5953959232306154e-05,0.09036922309081445,"('HO5', 'CO1')",0.021608329498615998,0.0
119,120.4,-1.3540368417780474e-05,-0.013144006810896185,"('XB1', 'CO1')",-0.008137761419086065,5.0
120,200.66666666666666,0.00034503361451189776,0.4117527352290109,"('XB2', 'CO1')",0.20736520232165057,3.0
121,200.66666666666666,0.00016524424614952995,0.23460558761145292,"('XB3', 'CO1')",0.0993117919358675,3.0
122,200.66666666666666,0.00016271174682618944,0.2368864147830894,"('XB4', 'CO1')",0.09778975984253985,3.0
123,200.66666666666666,0.000558944742311121,0.7991603023274146,"('XB5', 'CO1')",0.3359257901289837,3.0
124,150.5,-0.00011033090583786035,-0.1326421858912973,"('QS1', 'CO1')",-0.06630887440855407,4.0
125,150.5,-5.5412560886442527e-05,-0.07085347825379353,"('QS2', 'CO1')",-0.03330294909275196,4.0
126,301.0,2.0838779062506224e-05,0.027003906348691414,"('QS3', 'CO1')",0.01252410621656624,2.0
127,0.0,7.4094049489172625e-06,0.009738654774481235,"('QS4', 'CO1')",0.004453052374299275,0.0
128,0.0,2.9376411386877934e-05,0.03904114850068798,"('QS5', 'CO1')",0.017655223243513637,0.0
129,602.0,3.992369977893667e-06,0.11820152967448494,"('CO3', 'CO2')",0.002399414356714094,1.0
130,0.0,2.435518035235807e-05,0.28919079730419994,"('CO4', 'CO2')",0.0146374633917672,0.0
131,0.0,3.6968184788884426e-05,0.31805668777024865,"('CO5', 'CO2')",0.02221787905811954,0.0
132,150.5,-0.00017034776928325139,-0.4456305567904792,"('HO1', 'CO2')",-0.10237900933923408,4.0
133,150.5,-0.0001845554185744698,-0.5184464732250798,"('HO2', 'CO2')",-0.11091780656325635,4.0
134,150.5,-0.00015275021337700308,-0.453790947575885,"('HO3', 'CO2')",-0.09180287823957885,4.0
135,150.5,-0.00014823986452262812,-0.4517102231939997,"('HO4', 'CO2')",-0.0890921585780995,4.0
136,301.0,-3.580109793473967e-05,-0.10933110399700648,"('HO5', 'CO2')",-0.02151645985877854,2.0
137,120.4,-4.441094161551485e-05,-0.04470239726017864,"('XB1', 'CO2')",-0.026690975910924425,5.0
138,200.66666666666666,0.00041783738603909615,0.5342108150933021,"('XB2', 'CO2')",0.2511202690094968,3.0
139,200.66666666666666,0.00012671845855059238,0.19081731806474278,"('XB3', 'CO2')",0.07615779358890602,3.0
140,200.66666666666666,0.000176301873164482,0.2671691022776647,"('XB4', 'CO2')",0.10595742577185369,3.0
141,200.66666666666666,0.000582149913073211,0.8610251046709924,"('XB5', 'CO2')",0.34987209775699984,3.0
142,301.0,-7.936222069983466e-05,-0.09724196984633375,"('QS1', 'CO2')",-0.04769669464060063,2.0
143,150.5,-4.065883523869959e-05,-0.05299376475477033,"('QS2', 'CO2')",-0.024435959978458453,4.0
144,150.5,-8.853053173600548e-05,-0.11702920045425537,"('QS3', 'CO2')",-0.05320684957333929,4.0
145,0.0,1.5974148935699402e-05,0.021431325361752417,"('QS4', 'CO2')",0.009600463510355341,0.0
146,0.0,3.7941155373660005e-05,0.051546022164694616,"('QS5', 'CO2')",0.022802634379569663,0.0
147,602.0,7.766024347193178e-06,0.28168691766971327,"('CO4', 'CO3')",0.0046673806326630995,1.0
148,0.0,2.6051303375950448e-05,0.352737464927525,"('CO5', 'CO3')",0.01565683332894622,0.0
149,150.5,-0.00018880184442644643,-0.5093092328553123,"('HO1', 'CO3')",-0.11346990850029431,4.0
150,150.5,-0.00017914246920480037,-0.5218647481898578,"('HO2', 'CO3')",-0.10766462399208501,4.0
151,150.5,-0.00018651959020228652,-0.5800483752577137,"('HO3', 'CO3')",-0.1120982737115742,4.0
152,150.5,-0.00018120324583764956,-0.5833487412059434,"('HO4', 'CO3')",-0.10890315074842738,4.0
153,150.5,-8.917741611679089e-05,-0.28882780647477313,"('HO5', 'CO3')",-0.053595627086191325,4.0
154,120.4,-8.944985100117168e-05,-0.0901638548949682,"('XB1', 'CO3')",-0.05375936045170418,5.0
155,200.66666666666666,0.00041990375321230867,0.5389377702400756,"('XB2', 'CO3')",0.2523621556805975,3.0
156,200.66666666666666,0.00038518783394102127,0.5876957405238965,"('XB3', 'CO3')",0.23149788819855377,3.0
157,200.66666666666666,0.0005340393363917896,0.8189767295386838,"('XB4', 'CO3')",0.3209576411714655,3.0
158,200.66666666666666,0.0005880318676538458,0.8851481994500673,"('XB5', 'CO3')",0.35340715245996135,3.0
159,100.33333333333333,1.748470299743068e-05,0.021781503771338136,"('QS1', 'CO3')",0.010508306501455837,6.0
160,301.0,-7.374694781324778e-05,-0.09776261776966771,"('QS2', 'CO3')",-0.04432191563576191,2.0
161,301.0,-0.00012549084472433708,-0.16894049217205154,"('QS3', 'CO3')",-0.07541999767932658,2.0
162,301.0,-2.0307989965412143e-05,-0.027781796409452764,"('QS4', 'CO3')",-0.012205101969212699,2.0
163,0.0,2.702427396072601e-05,0.03748091755850614,"('QS5', 'CO3')",0.016241588650396332,0.0
164,602.0,8.654633132080177e-06,0.3469855844698773,"('CO5', 'CO4')",0.0052014345123801865,1.0
165,150.5,-0.0001831112678702617,-0.5018390864850022,"('HO1', 'CO4')",-0.11004987199002728,4.0
166,150.5,-0.00018844704362118553,-0.5626754933011852,"('HO2', 'CO4')",-0.11325667321633251,4.0
167,150.5,-0.00014867193743529423,-0.4779487161620369,"('HO3', 'CO4')",-0.08935183439861183,4.0
168,150.5,-0.00014270762114969754,-0.479351697638554,"('HO4', 'CO4')",-0.08576728031096822,4.0
169,150.5,-9.910683097662307e-05,-0.3363808365688143,"('HO5', 'CO4')",-0.05956320541695046,4.0
170,86.0,-0.00024462496030158037,-0.2470773450402988,"('XB1', 'CO4')",-0.14701960114124982,7.0
171,66.88888888888889,-6.372030777242574e-05,-0.08201394090756225,"('XB2', 'CO4')",-0.03829590497122787,9.0
172,120.4,0.0002662345642144117,0.40906779908123203,"('XB3', 'CO4')",0.16000697309286144,5.0
173,200.66666666666666,0.0005286698949270457,0.8132021029440905,"('XB4', 'CO4')",0.3177306068511545,3.0
174,200.66666666666666,0.0005876023662405112,0.8935945086731533,"('XB5', 'CO4')",0.3531490221105473,3.0
175,60.2,-8.646871518407598e-05,-0.10912420919237656,"('QS1', 'CO4')",-0.05196769782562966,10.0
176,100.33333333333333,-4.1916843935755335e-05,-0.05628553310365182,"('QS2', 'CO4')",-0.025192023205388957,6.0
177,301.0,-4.804146383150448e-05,-0.06559622863477813,"('QS3', 'CO4')",-0.028872919762734192,2.0
178,150.5,-8.079747040838283e-05,-0.11225405505332038,"('QS4', 'CO4')",-0.04855927971543808,4.0
179,301.0,2.3082063670402664e-06,0.0032547033560788494,"('QS5', 'CO4')",0.0013872320265912001,2.0
180,100.33333333333333,-0.000331667477363075,-0.9191295193550452,"('HO1', 'CO5')",-0.1993321538952081,6.0
181,150.5,-0.0002226558157010779,-0.6753570143981092,"('HO2', 'CO5')",-0.13381614523634783,4.0
182,150.5,-0.00021462033935463378,-0.707541406072953,"('HO3', 'CO5')",-0.1289868239521349,4.0
183,150.5,-0.00017752793880753166,-0.6178309714766241,"('HO4', 'CO5')",-0.10669429122332652,4.0
184,150.5,-0.00016468283788012225,-0.5827436279925843,"('HO5', 'CO5')",-0.09897438556595348,4.0
185,120.4,-0.00011501237640200668,-0.11641150302858656,"('XB1', 'CO5')",-0.06912243821760601,5.0
186,54.72727272727273,0.00027402033915142036,0.35342272407725644,"('XB2', 'CO5')",0.16468622383000364,11.0
187,200.66666666666666,0.000238388356248212,0.36980405483096995,"('XB3', 'CO5')",0.14327140210517542,3.0
188,120.4,0.00038366292924835177,0.5894358380457958,"('XB4', 'CO5')",0.2305814204782594,5.0
189,120.4,0.0007910923330437355,1.211319363147012,"('XB5', 'CO5')",0.47544649215928503,5.0
190,66.88888888888889,-0.00011054296826765173,-0.14123068336182276,"('QS1', 'CO5')",-0.06643632392885869,9.0
191,66.88888888888889,0.00011555918315104293,0.15717708288639343,"('QS2', 'CO5')",0.0694510690737768,9.0
192,60.2,0.0002585744304092201,0.35817848203393693,"('QS3', 'CO5')",0.15540323267594128,10.0
193,100.33333333333333,7.810382165682371e-05,0.11020442441709037,"('QS4', 'CO5')",0.04694039681575105,6.0
194,150.5,-2.3842109558648882e-05,-0.03418265611382739,"('QS5', 'CO5')",-0.014329107844747979,4.0
195,0.0,0.0,,"('HO2', 'HO1')",0.0,0.0
196,602.0,-9.143882344957405e-06,-0.10337097344538707,"('HO3', 'HO1')",-0.005495473289319401,1.0
197,301.0,-6.47147229781109e-05,-0.4088627877464225,"('HO4', 'HO1')",-0.038893548509844646,2.0
198,200.66666666666666,-8.796938376637766e-05,-0.46252612932167697,"('HO5', 'HO1')",-0.05286959964359297,3.0
199,120.4,0.0002463658722857138,0.2639864841680119,"('XB1', 'HO1')",0.14806588924371397,5.0
200,602.0,0.00010902688079548282,0.14733573937672428,"('XB2', 'HO1')",0.06552515535808517,1.0
201,602.0,0.00016121425974686257,0.2512614345585056,"('XB3', 'HO1')",0.09688977010786441,1.0
202,602.0,0.00024370521526746074,0.381540663933385,"('XB4', 'HO1')",0.1464668343757439,1.0
203,602.0,0.0004204595740643619,0.6295374949339901,"('XB5', 'HO1')",0.2526962040126815,1.0
204,150.5,-2.4365762124558417e-05,-0.032444656128711634,"('QS1', 'HO1')",-0.01464382303685961,4.0
205,150.5,2.975671910664085e-06,0.0042528126838202104,"('QS2', 'HO1')",0.001788378818309115,4.0
206,120.4,0.00011514097118456738,0.16564540806510628,"('QS3', 'HO1')",0.069199723681925,5.0
207,200.66666666666666,0.00016669923542776097,0.24221900587974077,"('QS4', 'HO1')",0.10018624049208434,3.0
208,602.0,6.870511149783134e-05,0.10048497341568362,"('QS5', 'HO1')",0.04129177201019663,1.0
209,602.0,-1.3324959771718194e-05,-0.33735501741519347,"('HO3', 'HO2')",-0.008008300822802634,1.0
210,602.0,4.855823174991751e-06,0.06364894494456307,"('HO4', 'HO2')",0.0029183497281700423,1.0
211,602.0,4.025286434786632e-05,0.33411898147896624,"('HO5', 'HO2')",0.024191971473067658,1.0
212,120.4,0.0003377575312587025,0.36213347843716853,"('XB1', 'HO2')",0.2029922762864802,5.0
213,602.0,0.00010384539329379404,0.1409532295049452,"('XB2', 'HO2')",0.062411081369570215,1.0
214,602.0,0.00020638883237852058,0.3184109236723303,"('XB3', 'HO2')",0.12403968825949087,1.0
215,602.0,0.00031976820773861543,0.5100883585207142,"('XB4', 'HO2')",0.19218069285090789,1.0
216,602.0,0.0004397878536427741,0.6766629953767357,"('XB5', 'HO2')",0.26431250003930723,1.0
217,150.5,-9.617685473262284e-05,-0.1301846379843324,"('QS1', 'HO2')",-0.05780228969430633,4.0
218,150.5,-5.1220283670603745e-05,-0.07456777439883772,"('QS2', 'HO2')",-0.03078339048603285,4.0
219,150.5,-3.999454247410499e-05,-0.05875337544863711,"('QS3', 'HO2')",-0.024036720026937096,4.0
220,200.66666666666666,1.9925395011258192e-07,0.0002962064157070624,"('QS4', 'HO2')",0.00011975162401766173,3.0
221,602.0,2.67104496943401e-05,0.04006331445049709,"('QS5', 'HO2')",0.0160529802662984,1.0
222,602.0,-8.89544079546317e-06,-0.23927714147883408,"('HO4', 'HO3')",-0.005346159918073365,1.0
223,602.0,6.21963079955297e-06,0.08830894004321163,"('HO5', 'HO3')",0.003737998110531335,1.0
224,120.4,-0.0002839810496730396,-0.3025386119528385,"('XB1', 'HO3')",-0.1706726108534968,5.0
225,602.0,9.391223839270596e-05,0.127603356039187,"('XB2', 'HO3')",0.05644125527401628,1.0
226,602.0,0.00018651636836535595,0.28919784201323157,"('XB3', 'HO3')",0.11209633738757893,1.0
227,602.0,0.00025917521500650126,0.41203074309391813,"('XB4', 'HO3')",0.15576430421890725,1.0
228,602.0,0.00041192369674076206,0.6337500341476086,"('XB5', 'HO3')",0.24756614174119798,1.0
229,100.33333333333333,-4.926759051582673e-05,-0.06782816246171965,"('QS1', 'HO3')",-0.029609821900011865,6.0
230,150.5,4.660989175022402e-05,0.06903856616272429,"('QS2', 'HO3')",0.028012544941884633,4.0
231,150.5,-4.0876432177645355e-05,-0.06128810137477601,"('QS3', 'HO3')",-0.024566735738764858,4.0
232,150.5,-5.087147083835528e-05,-0.07739039281846949,"('QS4', 'HO3')",-0.030573753973851522,4.0
233,200.66666666666666,0.00013647670226213463,0.21002981258091086,"('QS5', 'HO3')",0.08202249805954291,3.0
234,602.0,-1.699709306112989e-05,-0.9417923574986196,"('HO5', 'HO4')",-0.010215252929739065,1.0
235,120.4,-0.00016822757443437408,-0.17740418505288805,"('XB1', 'HO4')",-0.10110477223505882,5.0
236,200.66666666666666,-7.377661895863326e-05,-0.09983604515405287,"('XB2', 'HO4')",-0.04433974799413859,3.0
237,602.0,0.0001762915245460058,0.2772630659313623,"('XB3', 'HO4')",0.10595120625214949,1.0
238,602.0,0.000251822180828375,0.39487256457051695,"('XB4', 'HO4')",0.15134513067785338,1.0
239,602.0,0.0004034088916532626,0.6122356900181054,"('XB5', 'HO4')",0.24244874388361082,1.0
240,100.33333333333333,-0.00011132848806249308,-0.15513512376714866,"('QS1', 'HO4')",-0.06690842132555834,6.0
241,100.33333333333333,-5.405753388544654e-05,-0.08110903995685999,"('QS2', 'HO4')",-0.03248857786515337,6.0
242,150.5,1.2264161450798052e-05,0.018685559821605007,"('QS3', 'HO4')",0.007370761031929629,4.0
243,150.5,-8.652422054845231e-06,-0.013413213906512202,"('QS4', 'HO4')",-0.005200105654961984,4.0
244,150.5,-3.269934677621474e-05,-0.05140221297173015,"('QS5', 'HO4')",-0.01965230741250506,4.0
245,120.4,-0.00029059747259175395,-0.3075934982249663,"('XB1', 'HO5')",-0.17464908102764412,5.0
246,200.66666666666666,0.00022971009637042438,0.3120834042122308,"('XB2', 'HO5')",0.13805576791862506,3.0
247,602.0,0.00013284975419498147,0.2111994168237408,"('XB3', 'HO5')",0.07984270227118387,1.0
248,602.0,0.00019875104904188142,0.31322081118795386,"('XB4', 'HO5')",0.11944938047417074,1.0
249,602.0,0.00038936664629475874,0.5829534630043925,"('XB5', 'HO5')",0.23400935442315002,1.0
250,100.33333333333333,-2.654924521496413e-05,-0.037228228285253684,"('QS1', 'HO5')",-0.015956096374193443,6.0
251,150.5,-2.9193217021011076e-05,-0.044083375681158915,"('QS2', 'HO5')",-0.017545123429627656,4.0
252,100.33333333333333,-0.00012986852200062672,-0.199629989115357,"('QS3', 'HO5')",-0.07805098172237666,6.0
253,150.5,-5.180481686991237e-05,-0.0812014563737705,"('QS4', 'HO5')",-0.031134694938817334,4.0
254,150.5,-4.560837884856021e-05,-0.07263275323385103,"('QS5', 'HO5')",-0.027410635687984686,4.0
255,120.4,-4.245807942766357e-05,-0.06031034262625563,"('XB2', 'XB1')",-0.025517305736025807,5.0
256,120.4,-2.3197129491963164e-05,-0.02755753159626806,"('XB3', 'XB1')",-0.013941474824669862,5.0
