,a,alpha,mu,sigma,spread,t_c
17,-0.019160482608789494,0.24968232294723086,1.25107103993654,0.029186303034553465,"('XB4', 'CL1')",0.002482
18,-0.01911046101312394,0.2422369263100491,1.2517611718825818,0.028631313746805748,"('XB5', 'CL1')",0.002482
19,-0.017755057386407105,0.6704153232029155,2.302144532166513,0.042478881978224685,"('QS1', 'CL1')",0.002482
20,-0.0176064973726545,0.6768688538941413,2.3109928284106793,0.04212743454156873,"('QS2', 'CL1')",0.002482
21,-0.017520162526535057,0.682647798455731,2.3212201313510743,0.0419838533592555,"('QS3', 'CL1')",0.002482
22,-0.017465294989260697,0.6871627885173696,2.3317586104690533,0.04191691738494071,"('QS4', 'CL1')",0.002482
23,-0.01743460195653686,0.6894296116681714,2.342597793784373,0.04187097268851332,"('QS5', 'CL1')",0.002482
24,-0.01641948004605371,0.03839954116277885,0.02187206527922415,0.015190683644437116,"('CL3', 'CL2')",0.00094
25,-0.016400359464917053,0.04025590057086517,0.039462048670307844,0.015525887702334849,"('CL4', 'CL2')",0.00094
26,-0.01637632593503066,0.0428871847046782,0.05421928137063452,0.015989632136663094,"('CL5', 'CL2')",0.00094
27,-0.011310118881380572,0.05383427722044544,0.055321885728212956,0.018779633157214044,"('CO1', 'CL2')",0.000289
28,-0.011311643330426543,0.055593508808366936,0.06823312927893287,0.019088079481816216,"('CO2', 'CL2')",0.000289
29,-0.011242661706643292,0.06552848340214362,0.08284512735176335,0.020530211480895993,"('CO3', 'CL2')",0.000289
30,-0.011166223270889331,0.07663412594793112,0.09715080210044438,0.021973049612194918,"('CO4', 'CL2')",0.000289
31,-0.01109522549097441,0.08797727500588333,0.11079953904792586,0.023333169740972565,"('CO5', 'CL2')",0.000289
32,-0.01908800877967697,0.5925927184224808,1.171772485094019,0.044699831484550735,"('HO1', 'CL2')",0.002482
33,-0.018369639023920064,0.5605374470690035,1.1809057581461833,0.04095627739244391,"('HO2', 'CL2')",0.002482
34,-0.018163594058907617,0.5628728039013381,1.1922785965945184,0.04032710999440919,"('HO3', 'CL2')",0.002482
35,-0.01805534288932841,0.5712370271692975,1.203932509434104,0.04024921043052606,"('HO4', 'CL2')",0.002482
36,-0.017970787089690927,0.5830923210554114,1.2154076613428944,0.04036848104068049,"('HO5', 'CL2')",0.002482
37,-0.01840545600381034,0.3524783342171153,1.2117929457847036,0.03257623985866167,"('XB1', 'CL2')",0.002482
38,-0.018828723271981783,0.3810291942041842,1.2168984980158921,0.03508923177383832,"('XB2', 'CL2')",0.002482
39,-0.018915202898609318,0.32101673853449963,1.2195569379937894,0.03243789602033309,"('XB3', 'CL2')",0.002482
40,-0.01897895562924145,0.2760010854308271,1.223470108803051,0.030235404730861934,"('XB4', 'CL2')",0.002482
41,-0.018920447419721233,0.269276897784957,1.2240409090861302,0.029721830473187286,"('XB5', 'CL2')",0.002482
42,-0.017745288444009362,0.6495131182392486,2.276591030026335,0.041775586338750705,"('QS1', 'CL2')",0.002482
43,-0.01758563623738568,0.6586991855252219,2.2853897702283392,0.04148141225750996,"('QS2', 'CL2')",0.002482
44,-0.01748915635733889,0.66723250040955,2.295569970921218,0.04139261531741678,"('QS3', 'CL2')",0.002482
45,-0.01742478301237445,0.6744680658151969,2.306064451382165,0.04137777759026562,"('QS4', 'CL2')",0.002482
46,-0.017384088002675303,0.6797787406585163,2.3168566668608523,0.04138912499907424,"('QS5', 'CL2')",0.002482
47,-0.016407285520106563,0.04340014123763437,0.01758328043767346,0.01613131728794913,"('CL4', 'CL3')",0.00094
48,-0.016381594657634183,0.04707197802570718,0.03233991487079096,0.016759795467770077,"('CL5', 'CL3')",0.00094
49,-0.011363366130441815,0.032552249214938565,0.03378836728654934,0.014712140591954468,"('CO1', 'CL3')",0.000289
50,-0.011385753319820334,0.03338192329836524,0.04659390514870945,0.014934185498467157,"('CO2', 'CL3')",0.000289
51,-0.011316993922285449,0.04062423352733408,0.061587408595969645,0.016318957513237108,"('CO3', 'CL3')",0.000289
52,-0.011222369020199671,0.04982295912977546,0.0761307224975044,0.017867901534595325,"('CO4', 'CL3')",0.000289
53,-0.011157051762095364,0.06061750668180706,0.08985931946039424,0.01950996061019919,"('CO5', 'CL3')",0.000289
54,-0.01907676602391412,0.572006815308276,1.1509477682931237,0.04387637178982256,"('HO1', 'CL3')",0.002482
55,-0.01833565190172228,0.5415298338003219,1.1600861103535192,0.04014001733147189,"('HO2', 'CL3')",0.002482
56,-0.018116764351131326,0.546524592772716,1.1714276834631816,0.039577738769236336,"('HO3', 'CL3')",0.002482
57,-0.017996549865683113,0.5580451678300846,1.1830424242898296,0.03958016253773008,"('HO4', 'CL3')",0.002482
58,-0.017894263234218534,0.5752672766505087,1.1944556748870379,0.03983101045540345,"('HO5', 'CL3')",0.002482
59,-0.01838246414780697,0.3336559091819157,1.1913634110614868,0.03163292213506297,"('XB1', 'CL3')",0.002482
60,-0.018738545103421676,0.3885179603519806,1.1956274776163835,0.03516884448177612,"('XB2', 'CL3')",0.002482
61,-0.018797403083016927,0.33902471067056833,1.1978009857361713,0.03301309010842015,"('XB3', 'CL3')",0.002482
62,-0.018858251445317168,0.29476628212200306,1.201435936287719,0.030937966091951433,"('XB4', 'CL3')",0.002482
63,-0.018786398232857483,0.2907492157979358,1.201841344954681,0.030544589911345253,"('XB5', 'CL3')",0.002482
64,-0.017748867332973577,0.6324806493685605,2.2558507088493123,0.0412371562629972,"('QS1', 'CL3')",0.002482
65,-0.01758054089234588,0.6439408119199507,2.2646038690936545,0.04099554903899181,"('QS2', 'CL3')",0.002482
66,-0.017476140358986335,0.6546421994030616,2.274743448936294,0.04095264839810195,"('QS3', 'CL3')",0.002482
67,-0.01740474443475909,0.6638427979982743,2.285203424382951,0.040976946088339794,"('QS4', 'CL3')",0.002482
68,-0.017356637410399042,0.671336632296078,2.295959836545375,0.0410300423781365,"('QS5', 'CL3')",0.002482
69,-0.016370128203049762,0.05302323039189421,0.014751959979050317,0.017768758963053688,"('CL5', 'CL4')",0.00094
70,-0.011399043498876073,0.0213114537547983,0.015675658934567724,0.011955651178113006,"('CO1', 'CL4')",0.000289
71,-0.011441931923525599,0.02116482333523195,0.028299515667575107,0.011980464492613873,"('CO2', 'CL4')",0.000289
72,-0.011379691391170265,0.02580852985974948,0.04395162686462198,0.013120298742519595,"('CO3', 'CL4')",0.000289
73,-0.011287748759322872,0.03224201830622281,0.058964900915732074,0.014493988370424312,"('CO4', 'CL4')",0.000289
74,-0.011214406125062562,0.04043374616482309,0.07291543430862267,0.016052355280812548,"('CO5', 'CL4')",0.000289
75,-0.019069679871538237,0.5490853975545175,1.1341829524551548,0.04296346555781422,"('HO1', 'CL4')",0.002482
76,-0.018309963740936935,0.5198869030142058,1.143334244040488,0.039243982129274595,"('HO2', 'CL4')",0.002482
77,-0.01808101881469026,0.5267593481270896,1.154649675209586,0.03873615113136398,"('HO3', 'CL4')",0.002482
78,-0.017951940743906627,0.540369558683579,1.166232083592021,0.03879799588927569,"('HO4', 'CL4')",0.002482
79,-0.017837383178237777,0.560968114647552,1.1775979288259746,0.0391382276291319,"('HO5', 'CL4')",0.002482
80,-0.018363922383411616,0.31422638405651526,1.1750564941215593,0.030649903295952064,"('XB1', 'CL4')",0.002482
81,-0.018679190425413984,0.3841173701757356,1.1787088201529858,0.03479699021137196,"('XB2', 'CL4')",0.002482
82,-0.018707237601404365,0.34619170343115274,1.1805072422972538,0.03311170074484529,"('XB3', 'CL4')",0.002482
83,-0.018758832488025363,0.30506301660117074,1.1839168061981389,0.031216063233118603,"('XB4', 'CL4')",0.002482
84,-0.01867113804969882,0.3047228343072638,1.1841555663735746,0.03097212178907583,"('XB5', 'CL4')",0.002482
85,-0.01774722925617453,0.6167225500452986,2.239120773072166,0.040714352884054644,"('QS1', 'CL4')",0.002482
86,-0.017572445054972498,0.6297556429198045,2.2478371110523683,0.04051238979217126,"('QS2', 'CL4')",0.002482
87,-0.017462089103661777,0.6419774659444201,2.257943996651778,0.040503734369424706,"('QS3', 'CL4')",0.002482
88,-0.01738564897662071,0.6524944683805067,2.2683776785175684,0.04055568190642564,"('QS4', 'CL4')",0.002482
89,-0.01733237267064774,0.6614371660057317,2.279107808845373,0.04063761334386082,"('QS5', 'CL4')",0.002482
90,-0.01702598787466858,0.01585290880997927,0.00037688156753580256,0.010314375681978738,"('CL5', 'CO1')",0.00094
91,-0.011472229651664228,0.015035048952524398,0.011908121989582247,0.010136355776489815,"('CO2', 'CL5')",0.000289
92,-0.011429805295540798,0.017948161943903217,0.02837267426065045,0.011018441824982015,"('CO3', 'CL5')",0.000289
93,-0.011355191166797366,0.022301902414548224,0.04406596516750389,0.012153032176688958,"('CO4', 'CL5')",0.000289
94,-0.011262354702864921,0.028164767640520626,0.058403534251027144,0.013504466890196623,"('CO5', 'CL5')",0.000289
95,-0.019068162868928012,0.5294261548723337,1.1200379996487826,0.04218211528826857,"('HO1', 'CL5')",0.002482
96,-0.018293465622445413,0.5010572914284831,1.129204967743661,0.03847272287139607,"('HO2', 'CL5')",0.002482
97,-0.018057051916163833,0.5091006825830333,1.1405005337628455,0.03800275147575035,"('HO3', 'CL5')",0.002482
98,-0.01792162382436205,0.5240020579527308,1.1520577147653885,0.03810542244885942,"('HO4', 'CL5')",0.002482
99,-0.017798624777453767,0.5466897993470822,1.163387231121901,0.038506177477811376,"('HO5', 'CL5')",0.002482
100,-0.01834881718732887,0.29857388912268146,1.1613150215761403,0.02983853255709929,"('XB1', 'CL5')",0.002482
101,-0.01864392577629091,0.37599880961649296,1.1645404293742991,0.03432625620782032,"('XB2', 'CL5')",0.002482
102,-0.018645651349738872,0.3475158787570393,1.1660635074918766,0.03300525223724875,"('XB3', 'CL5')",0.002482
103,-0.01868671280414489,0.30987159313176366,1.169305477282063,0.031273215146537726,"('XB4', 'CL5')",0.002482
104,-0.01858504497742368,0.31269499810235774,1.1694175493336003,0.031149906201097827,"('XB5', 'CL5')",0.002482
105,-0.017744949864387106,0.6042293645474451,2.2249818183741343,0.04029179136501693,"('QS1', 'CL5')",0.002482
106,-0.017565638111413172,0.6182910441634663,2.233670630168834,0.04011769165567636,"('QS2', 'CL5')",0.002482
107,-0.01745102798934231,0.6315202571705945,2.2437531015631427,0.040132814791821396,"('QS3', 'CL5')",0.002482
108,-0.01737110456283817,0.6428813432560639,2.2541678188450978,0.040203298546194734,"('QS4', 'CL5')",0.002482
109,-0.017314276711268325,0.6527612126787526,2.264879223066717,0.04030447551877287,"('QS5', 'CL5')",0.002482
110,-0.011451428520786741,0.2466772974723548,0.013080547475705534,0.040937857222741826,"('CO2', 'CO1')",0.000289
111,-0.011224110614067168,0.12860297180428015,0.027515438533767835,0.02868923104386298,"('CO3', 'CO1')",0.000289
112,-0.010986812701017902,0.08539718017114542,0.041988129769102954,0.022630965288153806,"('CO4', 'CO1')",0.000289
113,-0.010816302028139067,0.06486408008980465,0.05608368249296929,0.019257507381274987,"('CO5', 'CO1')",0.000289
114,-0.018096745208855528,0.7189551971823028,1.1161282758036177,0.045315763390202324,"('HO1', 'CO1')",0.002482
115,-0.01734230382875467,0.6157789161135527,1.1257186050996848,0.039245009456116794,"('HO2', 'CO1')",0.002482
116,-0.01719115474845859,0.5863145554759989,1.1373977875879004,0.03777504953157386,"('HO3', 'CO1')",0.002482
117,-0.017140707569695827,0.5726580695929888,1.1492859051484907,0.03716167937006162,"('HO4', 'CO1')",0.002482
118,-0.01712146304596395,0.5632611255054901,1.160993640546683,0.036790948132158684,"('HO5', 'CO1')",0.002482
119,-0.017758481366821618,0.3190826231758412,1.158310948248282,0.029314548608068997,"('XB1', 'CO1')",0.002482
120,-0.018384059126878977,0.2969631724049222,1.1652433971801437,0.029846941087480372,"('XB2', 'CO1')",0.002482
121,-0.018601420331352505,0.212317418278635,1.1713683402667152,0.02570301626401458,"('XB3', 'CO1')",0.002482
122,-0.018663520913882833,0.17327822773009613,1.1774687315229169,0.02334075088259497,"('XB4', 'CO1')",0.002482
123,-0.018602227781910806,0.16390547204425737,1.178882930498335,0.022584856328357366,"('XB5', 'CO1')",0.002482
124,-0.01713630770920948,0.6921307194434625,2.2213094555948434,0.040838301838056534,"('QS1', 'CO1')",0.002482
125,-0.01701374997291073,0.6822721614479087,2.230402562574451,0.04009460298439591,"('QS2', 'CO1')",0.002482
126,-0.016956288353845533,0.6758304918772438,2.2408155899431765,0.03969462289507984,"('QS3', 'CO1')",0.002482
127,-0.016927068722344483,0.6709562967908705,2.251498311842582,0.03944483319595009,"('QS4', 'CO1')",0.002482
128,-0.0169164023727533,0.6667225168987854,2.2624396467888563,0.03928149582328405,"('QS5', 'CO1')",0.002482
129,-0.010461000250596595,0.04739277626094383,0.014869187224082538,0.01565717467006896,"('CO3', 'CO2')",0.000289
130,-0.010334262479860029,0.04249310093230365,0.02971231197524756,0.014553880197317156,"('CO4', 'CO2')",0.000289
131,-0.01028638582648895,0.03930068912553314,0.043992425169842905,0.013900695534814177,"('CO5', 'CO2')",0.000289
132,-0.018068867859783448,0.7353119496289195,1.102915020767513,0.04571844988287905,"('HO1', 'CO2')",0.002482
133,-0.01729617743714392,0.6291727364764251,1.1124933186524604,0.039505025036786275,"('HO2', 'CO2')",0.002482
134,-0.017142106174499756,0.5988378444390478,1.1241681157431582,0.038006472609556786,"('HO3', 'CO2')",0.002482
135,-0.017090031422927386,0.5850115392907681,1.1360510106122466,0.0373871676617241,"('HO4', 'CO2')",0.002482
136,-0.017071584764363157,0.5751834110128383,1.147757658919846,0.03700933754224924,"('HO5', 'CO2')",0.002482
137,-0.017796013592297866,0.30897798632319523,1.1456342759285796,0.02894172394176756,"('XB1', 'CO2')",0.002482
138,-0.01841883427188571,0.2923451081104631,1.1523723750070018,0.029701182985190453,"('XB2', 'CO2')",0.002482
139,-0.018613928211436297,0.21040023062249347,1.158470253840948,0.025613474732077986,"('XB3', 'CO2')",0.002482
140,-0.018672308619307586,0.17157166093997062,1.164639641183445,0.023242538974449237,"('XB4', 'CO2')",0.002482
141,-0.01860360679654469,0.16313920656677747,1.1659387883917196,0.022534600453824202,"('XB5', 'CO2')",0.002482
142,-0.01713245724597382,0.6953214014584855,2.208156071680185,0.04091796887266162,"('QS1', 'CO2')",0.002482
143,-0.017007066883700097,0.6861725267455222,2.2172373991359073,0.04018438565870593,"('QS2', 'CO2')",0.002482
144,-0.01694789210021105,0.6799552118014041,2.2276458363118183,0.03978478546475784,"('QS3', 'CO2')",0.002482
145,-0.016917394399812553,0.6752371070064206,2.238325023999872,0.0395351494243017,"('QS4', 'CO2')",0.002482
146,-0.01690558458348546,0.6712695386651623,2.249261065660821,0.03937585782952419,"('QS5', 'CO2')",0.002482
147,-0.010328907231958355,0.04027622543852614,0.01481184209257053,0.014162043918925555,"('CO4', 'CO3')",0.000289
148,-0.010277165795246835,0.03694997717578928,0.029086735849368488,0.013457303173872592,"('CO5', 'CO3')",0.000289
149,-0.018044414568264236,0.751748508988561,1.0885303199423781,0.04612920079870906,"('HO1', 'CO3')",0.002482
150,-0.017244628741170883,0.6452053532016798,1.0980668298752903,0.03981930260883102,"('HO2', 'CO3')",0.002482
151,-0.017079716263319993,0.6156854483235681,1.1097162331148225,0.03831867241523558,"('HO3', 'CO3')",0.002482
152,-0.01702056879914908,0.6027799332834783,1.1215797929671827,0.03771014433680762,"('HO4', 'CO3')",0.002482
153,-0.016994968436287564,0.5943173547586913,1.1332635119739376,0.03735659422051769,"('HO5', 'CO3')",0.002482
154,-0.017822510664469063,0.3019854800880672,1.1315952729017646,0.028678774640824613,"('XB1', 'CO3')",0.002482
155,-0.018427827327457555,0.2906515141724253,1.1381083415374362,0.029637530202137493,"('XB2', 'CO3')",0.002482
156,-0.018611057320125992,0.21193979447947528,1.143945967696598,0.025700847471207166,"('XB3', 'CO3')",0.002482
157,-0.01866687464965246,0.17343205274795212,1.1499711893975373,0.023357634535250797,"('XB4', 'CO3')",0.002482
158,-0.01859279212950389,0.16561337971639944,1.1511488148295663,0.022684308472868998,"('XB5', 'CO3')",0.002482
159,-0.01713095836240975,0.6958375051243683,2.1938619700911115,0.040927561542845034,"('QS1', 'CO3')",0.002482
160,-0.01699810705922694,0.6885525550376648,2.20291520650978,0.040220906772303965,"('QS2', 'CO3')",0.002482
161,-0.016933356177207752,0.6836844791550792,2.2133023640391003,0.039840313893438326,"('QS3', 'CO3')",0.002482
162,-0.016898923790439654,0.6799093233917652,2.223965907342237,0.039604063418368085,"('QS4', 'CO3')",0.002482
163,-0.016883804763320052,0.6767636474379574,2.234887830963728,0.03945713998532465,"('QS5', 'CO3')",0.002482
164,-0.010306911929030346,0.034894857194600525,0.014244878450570663,0.013136665892760168,"('CO5', 'CO4')",0.000289
165,-0.018034019242134252,0.7613853164481236,1.0744039169089017,0.046382280447149454,"('HO1', 'CO4')",0.002482
166,-0.0172026401004149,0.6570687247667951,1.083894928245666,0.040031125746154556,"('HO2', 'CO4')",0.002482
167,-0.01702279837923167,0.6296524479918724,1.0955133427684693,0.03854944018867136,"('HO3', 'CO4')",0.002482
168,-0.01695397503878196,0.6183684989987666,1.1073543748083443,0.03796154917741968,"('HO4', 'CO4')",0.002482
169,-0.01691806463406695,0.6120973071961285,1.1190107380675611,0.03764370377462919,"('HO5', 'CO4')",0.002482
170,-0.01784357591223014,0.29515037426537855,1.11776838200447,0.028404597288208187,"('XB1', 'CO4')",0.002482
171,-0.018437786183343123,0.2886488091758295,1.1240682944555385,0.029560090861380534,"('XB2', 'CO4')",0.002482
172,-0.0186072399731123,0.21338837404708566,1.129640785093106,0.02578030107053305,"('XB3', 'CO4')",0.002482
173,-0.01865778282847381,0.17590983705958135,1.1354365512838616,0.023506077301227078,"('XB4', 'CO4')",0.002482
174,-0.01857794839376952,0.16885892342764008,1.1364720094813887,0.02287706220975404,"('XB5', 'CO4')",0.002482
175,-0.01713402255238554,0.694358718703673,2.1798095222626035,0.04089546485121387,"('QS1', 'CO4')",0.002482
176,-0.016992914512862195,0.6891880700058517,2.1888319979955035,0.0402202708817503,"('QS2', 'CO4')",0.002482
177,-0.01692169310933046,0.6859372519999388,2.1991948163265795,0.03986297948932873,"('QS3', 'CO4')",0.002482
178,-0.016882555183834337,0.6833214718086755,2.2098402668769963,0.03964326440788585,"('QS4', 'CO4')",0.002482
179,-0.016863506960592023,0.6811679016094142,2.220746246577053,0.03951101073479635,"('QS5', 'CO4')",0.002482
180,-0.01805302388965177,0.762469724247226,1.0608494325833882,0.04649150371162112,"('HO1', 'CO5')",0.002482
181,-0.01719076061471935,0.662965669584778,1.0702959564705143,0.040167027045871086,"('HO2', 'CO5')",0.002482
182,-0.01699314067632362,0.6388994332251581,1.0818800549068335,0.038725889297927196,"('HO3', 'CO5')",0.002482
183,-0.016912668067679493,0.629876909531552,1.0936969468484188,0.0381674861409151,"('HO4', 'CO5')",0.002482
184,-0.016864461318153834,0.6263454882414495,1.105325088994857,0.037891030957620156,"('HO5', 'CO5')",0.002482
185,-0.017878138281202112,0.28761331848614496,1.104518959753782,0.028124250259387983,"('XB1', 'CO5')",0.002482
186,-0.018453934050257026,0.2866336600667179,1.1105631898547232,0.029496880529557745,"('XB2', 'CO5')",0.002482
187,-0.01861143319494139,0.21490145658956464,1.1158753457384754,0.025880610529817372,"('XB3', 'CO5')",0.002482
188,-0.01865581815899335,0.17872865986272932,1.121420812692695,0.023689781219780857,"('XB4', 'CO5')",0.002482
189,-0.01856879306624942,0.17280174237053178,1.1222762313017942,0.0231248675029597,"('XB5', 'CO5')",0.002482
190,-0.0171482905758557,0.69094889582879,2.1663068584973932,0.04084796617515428,"('QS1', 'CO5')",0.002482
191,-0.016998819149743244,0.6880395143474608,2.1752969814468814,0.04020854900007932,"('QS2', 'CO5')",0.002482
192,-0.01692058405161137,0.6866042536230206,2.1856332077712857,0.03987827451889374,"('QS3', 'CO5')",0.002482
193,-0.016876245605811285,0.685309462310346,2.1962588620946617,0.03967771626712361,"('QS4', 'CO5')",0.002482
194,-0.01685280814016561,0.6842858442575118,2.2071475396555704,0.03956209584152651,"('QS5', 'CO5')",0.002482
195,-0.023772960835080043,0.3137456098306363,0.008822424207668584,0.04568526882677489,"('HO2', 'HO1')",0.002482
196,-0.023724610956294346,0.21633091540036498,0.0203326381247724,0.03781663255234149,"('HO3', 'HO1')",0.002482
197,-0.023640832821142533,0.1743531742126509,0.03226900921180862,0.03376513118486458,"('HO4', 'HO1')",0.002482
198,-0.023524192723579824,0.14244163626211157,0.04420303328940946,0.030287112794305234,"('HO5', 'HO1')",0.002482
199,-0.02418968781259143,0.04492746316283771,0.04584407837578226,0.017757483311307685,"('XB1', 'HO1')",0.002482
200,-0.024533991747850654,0.020400899853653193,0.06707958017880894,0.012229564374848503,"('XB2', 'HO1')",0.002482
201,-0.02468941206697565,0.011687035744377816,0.08811771810459532,0.00934683245540801,"('XB3', 'HO1')",0.002482
202,-0.024526102687069375,0.009186821279961406,0.0997999862607143,0.008202640938608207,"('XB4', 'HO1')",0.002482
203,-0.024317103245970677,0.008758045532584914,0.09689840700673746,0.007903987366024129,"('XB5', 'HO1')",0.002482
204,-0.016823237935699648,0.6004633259409216,1.1057788272969409,0.036958329294153894,"('QS1', 'HO1')",0.002482
205,-0.01652505705401004,0.5879903247200082,1.1148562414423333,0.035564458898878944,"('QS2', 'HO1')",0.002482
206,-0.016423448491561122,0.5737966256563021,1.1253284984813212,0.03479537888788748,"('QS3', 'HO1')",0.002482
207,-0.016386046230506796,0.5613809110229645,1.1360844803121923,0.034294364484711924,"('QS4', 'HO1')",0.002482
208,-0.016380646839259227,0.5523296865510344,1.1470768059979821,0.03399924479242046,"('QS5', 'HO1')",0.002482
209,-0.023190511653472308,0.06917316985235955,0.011778109019722486,0.020645861394054183,"('HO3', 'HO2')",0.002482
210,-0.02272089902579064,0.0626613329454774,0.024057386954280245,0.019039025186287768,"('HO4', 'HO2')",0.002482
211,-0.022261466423082254,0.050877851006197926,0.03666204070937527,0.01662269062817576,"('HO5', 'HO2')",0.002482
212,-0.02450440036196051,0.02708862995683636,0.043852036560447887,0.014066049839676862,"('XB1', 'HO2')",0.002482
213,-0.024914789345484877,0.014638363482154328,0.06754341688417473,0.010608120364543437,"('XB2', 'HO2')",0.002482
214,-0.02530417237059602,0.007608150757120809,0.10213842715255084,0.007832559987805346,"('XB3', 'HO2')",0.002482
215,-0.025124545909641683,0.005809103219840357,0.12086230881801649,0.0067694676062201595,"('XB4', 'HO2')",0.002482
216,-0.024854683422292845,0.005267616088240285,0.12005530519721613,0.006339912571106472,"('XB5', 'HO2')",0.002482
217,-0.017501492028333242,0.6811012710647169,1.0962895036033182,0.04186659751381495,"('QS1', 'HO2')",0.002482
218,-0.01716547825425608,0.6882989301175203,1.1051837787033363,0.04083335927195729,"('QS2', 'HO2')",0.002482
219,-0.017020779807598748,0.684616595801563,1.115526724104094,0.04018934489186108,"('QS3', 'HO2')",0.002482
220,-0.01695383493289223,0.6771086581638892,1.1261913816712876,0.03972316414014647,"('QS4', 'HO2')",0.002482
221,-0.016926610834126447,0.6701450015660426,1.1371209686310122,0.03941931223387747,"('QS5', 'HO2')",0.002482
222,-0.022198480323136115,0.061049398099619186,0.012248729532408827,0.018129074150127523,"('HO4', 'HO3')",0.002482
223,-0.021823116416843053,0.04198989013303496,0.025048949997659952,0.01464385698836848,"('HO5', 'HO3')",0.002482
224,-0.024616849567638863,0.024510397344598974,0.03318803230929264,0.01347466202154109,"('XB1', 'HO3')",0.002482
225,-0.02505341713736463,0.013955415413119902,0.05580707984876795,0.010446605344955883,"('XB2', 'HO3')",0.002482
226,-0.02544158033412626,0.007568215499475869,0.08719812092938228,0.007877381713348874,"('XB3', 'HO3')",0.002482
227,-0.02530709730403812,0.005715849289888228,0.1056825235777168,0.006790188539019143,"('XB4', 'HO3')",0.002482
228,-0.025054013126970066,0.005155137965280987,0.1047552401593615,0.006349503820263033,"('XB5', 'HO3')",0.002482
229,-0.01772081469293354,0.6795341187631548,1.0849114070909112,0.042638312256936324,"('QS1', 'HO3')",0.002482
230,-0.017357400600949376,0.6989068779527047,1.0937173911539733,0.04186694096288783,"('QS2', 'HO3')",0.002482
231,-0.01718131623621847,0.7048537217553381,1.103989810329321,0.04138101913651632,"('QS3', 'HO3')",0.002482
232,-0.01709033025796706,0.7037367250119938,1.1146031612221097,0.04100693593023583,"('QS4', 'HO3')",0.002482
233,-0.017044895678281824,0.7010621772301607,1.125494657647229,0.040759190014163296,"('QS5', 'HO3')",0.002482
234,-0.0219249857480069,0.030427137366421685,0.012930461422150338,0.012555716536255614,"('HO5', 'HO4')",0.002482
235,-0.02467059939787141,0.02396241361359294,0.02049534537034554,0.013368033924274308,"('XB1', 'HO4')",0.002482
236,-0.025148335628378937,0.013848867125368317,0.04190795376258031,0.010467430343518684,"('XB2', 'HO4')",0.002482
237,-0.02558168662308235,0.007476333451473158,0.07171933227021046,0.007895888928113373,"('XB3', 'HO4')",0.002482
238,-0.02541365424838065,0.005800454418931822,0.08684888309290607,0.006884652017722262,"('XB4', 'HO4')",0.002482
239,-0.02516002131699768,0.005249067364058604,0.0850471663704351,0.0064488878273762235,"('XB5', 'HO4')",0.002482
240,-0.017852266363255927,0.664043758773147,1.0732931462439443,0.04263780331754182,"('QS1', 'HO4')",0.002482
241,-0.017469880029890476,0.691297283376486,1.0820364504768647,0.04206004562704937,"('QS2', 'HO4')",0.002482
242,-0.017270881267732047,0.7043585025236258,1.0922583056436403,0.04170349569283717,"('QS3', 'HO4')",0.002482
243,-0.01716045878616325,0.7087266636455171,1.1028330482063398,0.041415957216518515,"('QS4', 'HO4')",0.002482
244,-0.017098801522836306,0.710362936769192,1.1136933062793302,0.04123142382784709,"('QS5', 'HO4')",0.002482
245,-0.024657438878079963,0.024841704962522207,0.006620134411447074,0.013599905960808721,"('XB1', 'HO5')",0.002482
