,a,alpha,mu,sigma,spread,t_c
244,-0.017029087780444083,0.6631864044254298,1.089615552789932,0.039585481154137334,"('QS5', 'HO4')",0.002482
245,-0.023714740115679953,0.0696492806887938,0.04075266156654541,0.021443867151152624,"('HO5', 'XB1')",0.002482
246,-0.02450358483336993,0.03456836011457704,0.05558978802245473,0.015888967444944644,"('HO5', 'XB2')",0.002482
247,-0.024955243799907163,0.01794422897025445,0.07586646528621682,0.011774431853754895,"('HO5', 'XB3')",0.002482
248,-0.025308958785852514,0.011937217377872053,0.09482703624240515,0.009813913638517345,"('HO5', 'XB4')",0.002482
249,-0.02487744068020317,0.012822684752595731,0.09503780134683905,0.009905538010742692,"('HO5', 'XB5')",0.002482
250,-0.016759085878119494,0.6407328075984039,1.101418565024128,0.03795030196775286,"('QS1', 'HO5')",0.002482
251,-0.01677790498113102,0.6482862625573262,1.0998629693911037,0.038240336242702046,"('QS2', 'HO5')",0.002482
252,-0.01682350427907862,0.653225149775694,1.0974890751757536,0.038548837098691106,"('QS3', 'HO5')",0.002482
253,-0.016892635229932444,0.6582305976142455,1.0941240091056847,0.03894491918409173,"('QS4', 'HO5')",0.002482
254,-0.01693775764471987,0.6619946474175813,1.0910505359043052,0.039219171048225275,"('QS5', 'HO5')",0.002482
255,-0.0242911461316414,0.0427480689685752,0.010780610065411854,0.01743355302014333,"('XB1', 'XB2')",0.002482
256,-0.024128256259847165,0.02952451404842842,0.021486105556606322,0.01433884963659838,"('XB1', 'XB3')",0.002482
257,-0.024090358797902157,0.02384853707813491,0.02876999792903726,0.01285586099425445,"('XB1', 'XB4')",0.002482
258,-0.024023461765468542,0.022793063900973284,0.03202425096504878,0.012514386025305335,"('XB1', 'XB5')",0.002482
259,-0.01736433691211591,0.48458731968523666,1.1414053309933385,0.03488335947112883,"('QS1', 'XB1')",0.002482
260,-0.017384836079141788,0.48776638648905457,1.1398662644992161,0.035062069699007194,"('QS2', 'XB1')",0.002482
261,-0.01742273137500776,0.49105933747675096,1.1374732422664358,0.03529991683833111,"('QS3', 'XB1')",0.002482
262,-0.017475339941056628,0.49677361681314364,1.1340503994220088,0.03567206335107243,"('QS4', 'XB1')",0.002482
263,-0.017497645184299537,0.5049274768986497,1.1308817971233953,0.036035241686217426,"('QS5', 'XB1')",0.002482
264,-0.02378724098479356,0.04100548778537384,0.008385761269373026,0.01653143995242606,"('XB2', 'XB3')",0.002482
265,-0.02379017208535719,0.024032621605929266,0.014631305603525746,0.01265822457377898,"('XB2', 'XB4')",0.002482
266,-0.023777277715798996,0.020624918978568663,0.01793355552733566,0.011716695594440309,"('XB2', 'XB5')",0.002482
267,-0.017131269361570146,0.49941086880610913,1.1481116482416853,0.034673945030943364,"('QS1', 'XB2')",0.002482
268,-0.017137793858961702,0.5071861363677767,1.146500836020051,0.0349635951039426,"('QS2', 'XB2')",0.002482
269,-0.01715403652019196,0.5169331804889665,1.1440133749234167,0.03535019230746955,"('QS3', 'XB2')",0.002482
270,-0.01719100948383182,0.5276609709754118,1.1405256332798581,0.035835335494403736,"('QS4', 'XB2')",0.002482
271,-0.01721053248257945,0.5373166673909711,1.1373461171139607,0.03622583851014835,"('QS5', 'XB2')",0.002482
272,-0.023791597067488554,0.043129135629306696,0.004894020914673065,0.016958900853143496,"('XB3', 'XB4')",0.002482
273,-0.023782846884887493,0.02495323846219754,0.008147399736108007,0.012892268777920195,"('XB3', 'XB5')",0.002482
274,-0.017105186928097618,0.48912416543404424,1.1556408782074588,0.03423346595731676,"('QS1', 'XB3')",0.002482
275,-0.01710614380834655,0.498759946090117,1.153993176362056,0.03457204094772726,"('QS2', 'XB3')",0.002482
276,-0.0171276906084208,0.5066024702006093,1.151528151621225,0.034911321087103354,"('QS3', 'XB3')",0.002482
277,-0.017175039339388902,0.5137269509639605,1.1480856508039086,0.035307761458819614,"('QS4', 'XB3')",0.002482
278,-0.01720678754882351,0.5192321574480637,1.1449578894361299,0.03559890004136747,"('QS5', 'XB3')",0.002482
279,-0.02378763865300458,0.03858435238623272,0.0026770656101480998,0.016036386401502963,"('XB4', 'XB5')",0.002482
280,-0.017547278998032743,0.4900353042910932,1.159877749497454,0.03565701551984718,"('QS1', 'XB4')",0.002482
281,-0.01754452623408599,0.501149585571286,1.1582053596006523,0.03605028927863888,"('QS2', 'XB4')",0.002482
282,-0.01757188046569559,0.5073968567303409,1.1557658701367686,0.036362519204431405,"('QS3', 'XB4')",0.002482
283,-0.017634326147155606,0.5091820025564245,1.1524053179894136,0.03662845723091334,"('QS4', 'XB4')",0.002482
284,-0.017679961149429328,0.5099372400692662,1.1493483733658085,0.036803597080941726,"('QS5', 'XB4')",0.002482
285,-0.017756744801819855,0.45223755488266615,1.1631462435496103,0.034893839223367494,"('QS1', 'XB5')",0.002482
286,-0.01775562921311016,0.4628717120044266,1.1614514306528387,0.03529825474676195,"('QS2', 'XB5')",0.002482
287,-0.017781470165023315,0.46889635193224083,1.158995848240658,0.035607845200327864,"('QS3', 'XB5')",0.002482
288,-0.017844435584554924,0.4695217793580236,1.1556484649174423,0.03582840178700402,"('QS4', 'XB5')",0.002482
289,-0.017894437314812914,0.46821399993998253,1.1526265485359697,0.035934802836720924,"('QS5', 'XB5')",0.002482
290,-0.02380790499605356,0.335804717014586,0.0014818033707621075,0.04737123981799942,"('QS1', 'QS2')",0.002482
291,-0.023769548810210168,0.1179035040506755,0.0038929414244949,0.02799977887115111,"('QS1', 'QS3')",0.002482
292,-0.02372853090929814,0.07548240650945867,0.007502513250325417,0.022343802772371062,"('QS1', 'QS4')",0.002482
293,-0.023660444129966936,0.06628534718981537,0.010670521936509044,0.020845766147416407,"('QS1', 'QS5')",0.002482
294,-0.02382137775364167,0.026738117446045196,0.0029210417944459683,0.013378757614832986,"('QS2', 'QS3')",0.002482
295,-0.02378321242548321,0.02676219107048407,0.006972445301668445,0.013351717873639202,"('QS2', 'QS4')",0.002482
296,-0.023523763261907322,0.028703602116655392,0.01009234423638599,0.013595506049654066,"('QS2', 'QS5')",0.002482
297,-0.02372882765710364,0.03518750074651077,0.003869938204418979,0.015255864707507259,"('QS3', 'QS4')",0.002482
298,-0.023422675115990683,0.03892618576525501,0.006980559011124026,0.015727589102957688,"('QS3', 'QS5')",0.002482
299,-0.023523918140016285,0.0631405176408709,0.003115854799267954,0.02016441650631028,"('QS4', 'QS5')",0.002482
