,a,alpha,mu,sigma,spread,t_c
25,-0.015660101814228135,0.03493613688716139,0.0213823882582306,0.013481326420938407,"('CL4', 'CL2')",0.00094
26,-0.015557736255627598,0.03409003001196741,0.030147743084827514,0.01318466245681841,"('CL5', 'CL2')",0.00094
27,-0.011257143265936305,0.0710050154596257,0.03147803117234086,0.021421420123987376,"('CO1', 'CL2')",0.000289
28,-0.010774744462716476,0.06763534666618291,0.04132816899624483,0.0195627163748611,"('CO2', 'CL2')",0.000289
29,-0.010397371648260054,0.08258335971348327,0.04932104606678978,0.020487395749501022,"('CO3', 'CL2')",0.000289
30,-0.010145645147569275,0.0933368628458998,0.056495481735017415,0.020981054149544875,"('CO4', 'CL2')",0.000289
31,-0.009998234035168764,0.09906958497050943,0.06277581114537649,0.021142629248065266,"('CO5', 'CL2')",0.000289
32,-0.016611010564917227,0.6256985698227481,1.1257613646757811,0.03698587740012132,"('HO1', 'CL2')",0.002482
33,-0.016606239629715525,0.6211944654710482,1.1341108203700203,0.03683597134800047,"('HO2', 'CL2')",0.002482
34,-0.016623953725501326,0.6184826927857083,1.1424518066659655,0.03681678465762491,"('HO3', 'CL2')",0.002482
35,-0.016645471598833506,0.620175877198867,1.1502903091687213,0.036941759528298264,"('HO4', 'CL2')",0.002482
36,-0.016679346080320116,0.6268995851723689,1.157678622607931,0.03725967227090179,"('HO5', 'CL2')",0.002482
37,-0.018230892176218885,0.5465581856081992,1.1315912218836057,0.03996785884067839,"('XB1', 'CL2')",0.002482
38,-0.01819688324193537,0.5570134244152815,1.1371092924834496,0.04023120007305783,"('XB2', 'CL2')",0.002482
39,-0.018287275867115652,0.5088115314813593,1.1415130949618575,0.03874885781277182,"('XB3', 'CL2')",0.002482
40,-0.018358959775932448,0.4774987860382642,1.1409323598762051,0.03776689047430414,"('XB4', 'CL2')",0.002482
41,-0.018394390513755722,0.44264563641060595,1.1367260727176993,0.036471730853157955,"('XB5', 'CL2')",0.002482
42,-0.016749976418640847,0.6765651647535501,2.20959122995982,0.03896391816633367,"('QS1', 'CL2')",0.002482
43,-0.016726026752174217,0.6772760073387519,2.2162896463250084,0.03889731809677986,"('QS2', 'CL2')",0.002482
44,-0.01672183545799253,0.6790595657788823,2.2229891291779538,0.03893325161992425,"('QS3', 'CL2')",0.002482
45,-0.0167297623228699,0.6816447742348376,2.2296235635849198,0.03903618890308015,"('QS4', 'CL2')",0.002482
46,-0.016741754998103067,0.6844060708604375,2.23629219540415,0.03915899829148606,"('QS5', 'CL2')",0.002482
47,-0.01563020103985498,0.030460388903672184,0.01006124041327162,0.012551508418245379,"('CL4', 'CL3')",0.00094
48,-0.015544899113314704,0.03143675670508894,0.01883484477557757,0.01264524668065348,"('CL5', 'CL3')",0.00094
49,-0.011580051245921954,0.049387010504306356,0.021294828945511424,0.018652095371140178,"('CO1', 'CL3')",0.000289
50,-0.011273895504530814,0.043755178231348495,0.03157502904429853,0.016848947890575523,"('CO2', 'CL3')",0.000289
51,-0.010834314027636453,0.05656303136599154,0.03928399260858434,0.018032486502743066,"('CO3', 'CL3')",0.000289
52,-0.010474177222843278,0.07197187769526554,0.04608643693944499,0.01933811328791272,"('CO4', 'CL3')",0.000289
53,-0.010243561472927126,0.08589086178765018,0.05206310180457878,0.020419706114133965,"('CO5', 'CL3')",0.000289
54,-0.01659665722442147,0.6281110321773289,1.1148087484484457,0.037007069991428464,"('HO1', 'CL3')",0.002482
55,-0.016581965402912607,0.6260400733316301,1.1231345115861537,0.036894898916959906,"('HO2', 'CL3')",0.002482
56,-0.01659397480788005,0.62479241967644,1.131460705122049,0.03689985246525944,"('HO3', 'CL3')",0.002482
57,-0.016613997647610186,0.6269174443199468,1.139295137045921,0.03703229066709623,"('HO4', 'CL3')",0.002482
58,-0.016648580406639857,0.6336565692432293,1.146684571673074,0.0373520015142903,"('HO5', 'CL3')",0.002482
59,-0.01828142237480954,0.5313752336189314,1.120854946732215,0.03957898469125051,"('XB1', 'CL3')",0.002482
60,-0.01826772208333622,0.5346357191553918,1.1264590180247183,0.039653922058405296,"('XB2', 'CL3')",0.002482
61,-0.018346803964036852,0.4898672595240343,1.1308632717695828,0.03821348010914126,"('XB3', 'CL3')",0.002482
62,-0.018392719361300842,0.46743088982931186,1.130154935846043,0.037473612888043906,"('XB4', 'CL3')",0.002482
63,-0.01839861543954522,0.4426377515748336,1.1257853051614357,0.03648444445855307,"('XB5', 'CL3')",0.002482
64,-0.016758436830165344,0.6742084313717063,2.1987000271657435,0.03892669845133755,"('QS1', 'CL3')",0.002482
65,-0.016731231056479164,0.6757970300461338,2.205384698020902,0.03887371758668385,"('QS2', 'CL3')",0.002482
66,-0.016724652771921453,0.6782168122326349,2.212074268006172,0.038919327797213195,"('QS3', 'CL3')",0.002482
67,-0.016731387170646535,0.681135381348845,2.2187035716118584,0.039027522606501774,"('QS4', 'CL3')",0.002482
68,-0.016742587485277936,0.6841252075557925,2.22536873743116,0.03915400483856828,"('QS5', 'CL3')",0.002482
69,-0.015578380786434911,0.03304469038142503,0.008759993441263048,0.013007224706883288,"('CL5', 'CL4')",0.00094
70,-0.011852932750448835,0.0349743277470594,0.012594041427488226,0.016247181680875446,"('CO1', 'CL4')",0.000289
71,-0.011818195502238697,0.02770928072978336,0.02375835686125497,0.01438837662411156,"('CO2', 'CL4')",0.000289
72,-0.01141954022561408,0.03441267516769705,0.03146645683321771,0.015213266539301122,"('CO3', 'CL4')",0.000289
73,-0.010990524210509542,0.046256690011941444,0.0378350992931916,0.016665846307434055,"('CO4', 'CL4')",0.000289
74,-0.010667144243997695,0.0621147436586103,0.043294966056577094,0.018456806425226728,"('CO5', 'CL4')",0.000289
75,-0.016605214159270847,0.6282722263579429,1.1052246991972112,0.03704165174237152,"('HO1', 'CL4')",0.002482
76,-0.01657893025224723,0.6290427960224815,1.1135237844139907,0.03697269208441752,"('HO2', 'CL4')",0.002482
77,-0.01658296961337956,0.629788351402908,1.1218309709810643,0.03700868732787968,"('HO3', 'CL4')",0.002482
78,-0.016599088176945213,0.6329004187184665,1.1296563285205097,0.037156397652606504,"('HO4', 'CL4')",0.002482
79,-0.01663297496785268,0.6399466809725747,1.1370440419809622,0.03748195480218544,"('HO5', 'CL4')",0.002482
80,-0.018340242992712866,0.516144244878229,1.1114773420949533,0.0392031653947273,"('XB1', 'CL4')",0.002482
81,-0.018346468012553026,0.5122485945839704,1.1171795134307574,0.0390755777185523,"('XB2', 'CL4')",0.002482
82,-0.01841751204929467,0.46968129052372504,1.121603588464275,0.03764254092841512,"('XB3', 'CL4')",0.002482
83,-0.018445157229552464,0.4535002083616536,1.1207976090780445,0.037074880087303815,"('XB4', 'CL4')",0.002482
84,-0.018421704794102427,0.4386643705453045,1.1162646934958602,0.036391279894579624,"('XB5', 'CL4')",0.002482
85,-0.016774525455350117,0.6713826066404439,2.1891635198190693,0.038903318555120595,"('QS1', 'CL4')",0.002482
86,-0.01674410206567398,0.6738780860446415,2.195833833845526,0.03886515898029239,"('QS2', 'CL4')",0.002482
87,-0.016734946476463553,0.6769817508009841,2.2025126647598685,0.038921278140087036,"('QS3', 'CL4')",0.002482
88,-0.01674024105542883,0.6802922816734642,2.209135879866673,0.039035616869344224,"('QS4', 'CL4')",0.002482
89,-0.016750373069682824,0.6835729698754315,2.2157965775637436,0.0391666403271944,"('QS5', 'CL4')",0.002482
90,-0.011969109285741053,0.02695363757397572,0.004895192729498295,0.014467766887073538,"('CO1', 'CL5')",0.000289
91,-0.012150736310483221,0.01943808237960349,0.017024855449935216,0.012576930288451384,"('CO2', 'CL5')",0.000289
92,-0.011918449942835876,0.02152163703685126,0.025476723731823712,0.012846823356674782,"('CO3', 'CL5')",0.000289
93,-0.011548653434320922,0.027290212640794804,0.031910309087707166,0.013789517142963085,"('CO4', 'CL5')",0.000289
94,-0.011168044298824285,0.037517819660932004,0.03689630271084513,0.015383694916412477,"('CO5', 'CL5')",0.000289
95,-0.016624895803421868,0.625793685106358,1.097028803323419,0.03703702774535405,"('HO1', 'CL5')",0.002482
96,-0.016587774560483454,0.6292348354113787,1.105303127528532,0.03700917696387822,"('HO2', 'CL5')",0.002482
97,-0.016583032540207873,0.6321691387785909,1.1135900815612263,0.037078793058210775,"('HO3', 'CL5')",0.002482
98,-0.016593564121252482,0.6366597990728501,1.1214030351761595,0.0372472030273757,"('HO4', 'CL5')",0.002482
99,-0.016625531643639616,0.6442704754421098,1.128786534819427,0.03758206336227574,"('HO5', 'CL5')",0.002482
100,-0.018391516221744692,0.5033384849680627,1.1034371273371497,0.03888236856479778,"('XB1', 'CL5')",0.002482
101,-0.01841663484583952,0.49264984446958987,1.1092449057906988,0.0385491033117607,"('XB2', 'CL5')",0.002482
102,-0.018484357177630528,0.4505764899934254,1.1137127410833478,0.037077455979783895,"('XB3', 'CL5')",0.002482
103,-0.018503712124079835,0.4374117986640116,1.1128542645410038,0.0365913241148018,"('XB4', 'CL5')",0.002482
104,-0.018457267789175634,0.43050004860500285,1.1081843260302717,0.03615939649259996,"('XB5', 'CL5')",0.002482
105,-0.016792151385653015,0.6681398500160711,2.1809978058939588,0.03887298419485962,"('QS1', 'CL5')",0.002482
106,-0.016759044488288587,0.6713955003513428,2.187655890304886,0.03884760918929905,"('QS2', 'CL5')",0.002482
107,-0.016747556762685148,0.6751159444530013,2.194324917358501,0.03891337994298039,"('QS3', 'CL5')",0.002482
108,-0.016751330984272617,0.6788325371922839,2.200941756470193,0.03903408587013585,"('QS4', 'CL5')",0.002482
109,-0.016760275071196165,0.6824324054619071,2.207597486178575,0.03917010409697509,"('QS5', 'CL5')",0.002482
110,-0.011287109766264297,0.18982595103925998,0.009557073276492427,0.0351344877288228,"('CO2', 'CO1')",0.000289
111,-0.011118533895857437,0.09811100293831176,0.018112234138537613,0.024699300056945463,"('CO3', 'CO1')",0.000289
112,-0.010972556437932697,0.07104862894116923,0.025788156003524687,0.020605147609628675,"('CO4', 'CO1')",0.000289
113,-0.010861096765655191,0.05790816730016656,0.03253915663634276,0.018309986918131172,"('CO5', 'CO1')",0.000289
114,-0.01674133225812154,0.6274961819567217,1.0964087698403844,0.03749411088338569,"('HO1', 'CO1')",0.002482
115,-0.016749436263236654,0.6200763037240186,1.1047827874383216,0.03729997052009387,"('HO2', 'CO1')",0.002482
116,-0.016784611573491127,0.6131202165641206,1.1131628427668008,0.03721193837331219,"('HO3', 'CO1')",0.002482
117,-0.0168207905666137,0.6115421972256319,1.1210334236722723,0.037289245488932775,"('HO4', 'CO1')",0.002482
118,-0.01685688331100915,0.6175116945690444,1.128430539542835,0.037596476605581845,"('HO5', 'CO1')",0.002482
119,-0.018368892284149937,0.5408435202060206,1.1022861668015362,0.040227821185346485,"('XB1', 'CO1')",0.002482
120,-0.018333631921841512,0.5602691176846059,1.1077022598630821,0.04082162050199573,"('XB2', 'CO1')",0.002482
121,-0.0183798197767537,0.5225302891366538,1.1119289156217487,0.039577503248403645,"('XB3', 'CO1')",0.002482
122,-0.01842654189447223,0.4963045134368669,1.1112422539910949,0.03872422254356436,"('XB4', 'CO1')",0.002482
123,-0.01850698594951892,0.4472801323425322,1.1071994114989763,0.03701196983960134,"('XB5', 'CO1')",0.002482
124,-0.016795329658180938,0.6856329351919489,2.180138428529507,0.039390223655016376,"('QS1', 'CO1')",0.002482
125,-0.016769620890289518,0.6865933176128499,2.1868335170590276,0.03932357221955236,"('QS2', 'CO1')",0.002482
126,-0.01676888106491113,0.6873876653719341,2.193548690782492,0.039343600848930085,"('QS3', 'CO1')",0.002482
127,-0.016781388054708524,0.6886585859865995,2.2002040704148773,0.03942585606568839,"('QS4', 'CO1')",0.002482
128,-0.016797055520444394,0.6904791702760356,2.2068882584167184,0.03953553465253732,"('QS5', 'CO1')",0.002482
129,-0.010664901682805957,0.04731569709398214,0.00867077225301292,0.016104420339787484,"('CO3', 'CO2')",0.000289
130,-0.010609954383956819,0.04317396896777266,0.01642326453780239,0.015271193422101849,"('CO4', 'CO2')",0.000289
131,-0.010588816745172128,0.04061448871851581,0.02320038409750129,0.014761186264067798,"('CO5', 'CO2')",0.000289
132,-0.016742348626101845,0.6492641873443751,1.0867299651391145,0.03814252399155597,"('HO1', 'CO2')",0.002482
133,-0.016742983033091886,0.6426676928128987,1.0950911599524489,0.037950513563612086,"('HO2', 'CO2')",0.002482
134,-0.016775562254536504,0.6361732651372051,1.103460980418454,0.0378731344315474,"('HO3', 'CO2')",0.002482
135,-0.01681256223489061,0.6340730729925735,1.1113336832290392,0.03794093804155171,"('HO4', 'CO2')",0.002482
136,-0.01685524158314378,0.6386323894888476,1.1187460664152162,0.03822820901907067,"('HO5', 'CO2')",0.002482
137,-0.018459858106170447,0.5349192412682314,1.0928644477167666,0.040315636264726444,"('XB1', 'CO2')",0.002482
138,-0.01842136506214712,0.5481412943438135,1.0983496773534087,0.04067850058692293,"('XB2', 'CO2')",0.002482
139,-0.01847960655797942,0.5108508174287583,1.1025892424681836,0.03946381043790195,"('XB3', 'CO2')",0.002482
140,-0.018512572262040488,0.49169652404056324,1.1018076498598142,0.0388244143530912,"('XB4', 'CO2')",0.002482
141,-0.01854987760896946,0.4566651182290894,1.0975426481134782,0.0375331931799774,"('XB5', 'CO2')",0.002482
142,-0.016821376228757668,0.6918405586355356,2.1705586783594115,0.03966404604664599,"('QS1', 'CO2')",0.002482
143,-0.016795337064419567,0.6929277777462286,2.1772521045405324,0.03959924413914204,"('QS2', 'CO2')",0.002482
144,-0.016793220804720777,0.6940717693336055,2.183962240876156,0.039624116892199204,"('QS3', 'CO2')",0.002482
145,-0.01680463387410786,0.6956278352814423,2.1906136319011518,0.03971063709021003,"('QS4', 'CO2')",0.002482
146,-0.01681976138843551,0.697524882370871,2.1972972068034626,0.039820684260507604,"('QS5', 'CO2')",0.002482
147,-0.010662441535939244,0.04103814600641697,0.0077386394829301606,0.015001053411819338,"('CO4', 'CO3')",0.000289
148,-0.010631323764919192,0.037663014262793656,0.014542557361335163,0.014290764852130667,"('CO5', 'CO3')",0.000289
149,-0.016709467189235386,0.6562675519553743,1.078367673661058,0.03823006609496779,"('HO1', 'CO3')",0.002482
150,-0.01670377674202773,0.6512556484739445,1.0867139729803688,0.03806353957372937,"('HO2', 'CO3')",0.002482
151,-0.016732270138439843,0.6458045984644234,1.095072704210084,0.03800499133430487,"('HO3', 'CO3')",0.002482
152,-0.01676854209764766,0.6438746923578657,1.1029427581488878,0.03807677897262449,"('HO4', 'CO3')",0.002482
153,-0.016814141760471794,0.6478098708962721,1.110361291372389,0.03835534827340546,"('HO5', 'CO3')",0.002482
154,-0.018488300384175003,0.5259262181197818,1.0846683868162765,0.04007118872098672,"('XB1', 'CO3')",0.002482
155,-0.018466919170101327,0.5326896020007204,1.090229011401612,0.04025547529199749,"('XB2', 'CO3')",0.002482
156,-0.018519950603509312,0.49642293442792473,1.0944801631260401,0.039034759931692975,"('XB3', 'CO3')",0.002482
157,-0.018539281840188063,0.48264783413383283,1.09362224730768,0.03855189291285371,"('XB4', 'CO3')",0.002482
158,-0.018544228518114138,0.4587773431551229,1.0891921916288891,0.03760207221653442,"('XB5', 'CO3')",0.002482
159,-0.016820796635327085,0.6911605364787985,2.1622653008038224,0.03964241438987277,"('QS1', 'CO3')",0.002482
160,-0.016793619805193487,0.6925962445059025,2.1689537040197053,0.03958344551921621,"('QS2', 'CO3')",0.002482
161,-0.01678992351264343,0.6941560842957527,2.1756578712153054,0.039614368061324255,"('QS3', 'CO3')",0.002482
162,-0.0168001627703363,0.6960424454319922,2.1823045645759915,0.03970595925887074,"('QS4', 'CO3')",0.002482
163,-0.01681450720583663,0.6981690187929576,2.18898494649001,0.0398196266807761,"('QS5', 'CO3')",0.002482
164,-0.010678700341864092,0.036190196151514274,0.006782481289497372,0.014111119584680103,"('CO5', 'CO4')",0.000289
165,-0.016681721424341413,0.6591695894666916,1.0710613286921635,0.03821512392254431,"('HO1', 'CO4')",0.002482
166,-0.016666411413049427,0.6564928967460785,1.0793879768073338,0.03808276725667183,"('HO2', 'CO4')",0.002482
167,-0.01668799663875107,0.6528502873367495,1.0877305279281642,0.038053863195422345,"('HO3', 'CO4')",0.002482
168,-0.016720968413098943,0.6518126540139655,1.0955923288105176,0.03814107587201279,"('HO4', 'CO4')",0.002482
169,-0.01676763638329473,0.6556727625534513,1.1030120136797243,0.03842080369350261,"('HO5', 'CO4')",0.002482
170,-0.0185127912567662,0.5155635018961453,1.0775146770741377,0.03975625004885638,"('XB1', 'CO4')",0.002482
171,-0.018508844545715025,0.5155880149879409,1.0831610809073517,0.0397440108714018,"('XB2', 'CO4')",0.002482
172,-0.018563145694521062,0.4787266706836361,1.0874527329884174,0.03847188748928649,"('XB3', 'CO4')",0.002482
173,-0.018573535728573932,0.4686965907486142,1.0865353838381355,0.03809988178453,"('XB4', 'CO4')",0.002482
174,-0.01854872490715359,0.45495016039797825,1.0819571667169083,0.0374590286235878,"('XB5', 'CO4')",0.002482
175,-0.016820494724287854,0.6889187760454413,2.1550162523405674,0.03957696255448369,"('QS1', 'CO4')",0.002482
176,-0.01679164075773356,0.6908675308646083,2.161697169806725,0.03952673615903033,"('QS2', 'CO4')",0.002482
177,-0.016785928449218893,0.6929698608119459,2.1683934988032147,0.03956579349280146,"('QS3', 'CO4')",0.002482
178,-0.016794709272189116,0.6952674247707636,2.1750342996419265,0.039663723825399816,"('QS4', 'CO4')",0.002482
179,-0.0168080720226708,0.6976825321125195,2.1817105800621714,0.03978195344481996,"('QS5', 'CO4')",0.002482
180,-0.016665932280474804,0.6604602578525048,1.0648042231954626,0.03819594994384369,"('HO1', 'CO5')",0.002482
181,-0.016641908178342105,0.6599634563878979,1.0731132250382116,0.038095594777266525,"('HO2', 'CO5')",0.002482
182,-0.016655503401836934,0.6583367949634265,1.0814388565646027,0.038097209310146304,"('HO3', 'CO5')",0.002482
183,-0.016683510472216185,0.6585608977357925,1.089289952043672,0.03820387825667365,"('HO4', 'CO5')",0.002482
184,-0.01672956232188264,0.6627171228505614,1.0967077000238452,0.03848968353056503,"('HO5', 'CO5')",0.002482
185,-0.018533282688582186,0.5077218024199753,1.071365987914095,0.039520711604301255,"('XB1', 'CO5')",0.002482
186,-0.01854814116007712,0.5006600366657535,1.077111068275686,0.039293867766242434,"('XB2', 'CO5')",0.002482
187,-0.018605087355153063,0.4619829902307512,1.0814628680564644,0.037926035140474344,"('XB3', 'CO5')",0.002482
188,-0.018616497022554544,0.4528215774334614,1.0805258541428702,0.037583928794132644,"('XB4', 'CO5')",0.002482
189,-0.018569007432971768,0.44684707340513957,1.0758281428981216,0.037187111831295895,"('XB5', 'CO5')",0.002482
190,-0.01682336544597012,0.6864676735667488,2.14880640507718,0.03951702822728725,"('QS1', 'CO5')",0.002482
191,-0.01679312333930086,0.688843564079139,2.155481022885587,0.03947423914326903,"('QS2', 'CO5')",0.002482
192,-0.016785556985875968,0.6914443787825153,2.1621701046932063,0.039520852932158075,"('QS3', 'CO5')",0.002482
193,-0.016792801793596275,0.6941685625726332,2.16880476692322,0.039625335145213145,"('QS4', 'CO5')",0.002482
194,-0.01680505927175692,0.6969031599232772,2.1754764822831887,0.03974859376989796,"('QS5', 'CO5')",0.002482
195,-0.023289838116433727,0.07835839657681232,0.008486526955974278,0.022119327152807025,"('HO2', 'HO1')",0.002482
196,-0.022781405926848283,0.05337238633911655,0.017271312523724106,0.017643599921026102,"('HO3', 'HO1')",0.002482
197,-0.02251735618418525,0.052898325313492534,0.025534790497525616,0.017251563278162258,"('HO4', 'HO1')",0.002482
198,-0.022351874389869908,0.057080426824576626,0.033328178125634315,0.017717440478416918,"('HO5', 'HO1')",0.002482
199,-0.023808234849334732,0.037318222799973745,0.006562164811274297,0.015792142503449815,"('XB1', 'HO1')",0.002482
200,-0.023780624956539917,0.03080061498106374,0.012244459952479142,0.014321319667199666,"('XB2', 'HO1')",0.002482
201,-0.02376483522404288,0.022964564438418517,0.01595630017525746,0.012353429000173766,"('XB3', 'HO1')",0.002482
202,-0.024305693638435776,0.023136963669739385,0.006075855471971994,0.012837536302935767,"('XB4', 'HO1')",0.002482
203,-0.024483292501630595,0.023390040820079474,0.0003429295072005915,0.01305320692707337,"('HO1', 'XB5')",0.002482
204,-0.017181334781871702,0.6922200087196726,1.0841577583712745,0.04100855686490858,"('QS1', 'HO1')",0.002482
205,-0.01709494805975699,0.6974683246368869,1.0908292798853467,0.040841117807031105,"('QS2', 'HO1')",0.002482
206,-0.01707682547239534,0.7029617130848395,1.09751684837539,0.04093380112336757,"('QS3', 'HO1')",0.002482
207,-0.017084153692326506,0.7090603804827365,1.10414759758347,0.04113852773354309,"('QS4', 'HO1')",0.002482
208,-0.01710544669965435,0.7140755406523164,1.1108235704086067,0.041364110162713255,"('QS5', 'HO1')",0.002482
209,-0.022524582300791404,0.04924418227716187,0.008722348297383243,0.016653296859658738,"('HO3', 'HO2')",0.002482
210,-0.022481027922754974,0.0539080684685872,0.016932778021796126,0.017372042682468194,"('HO4', 'HO2')",0.002482
211,-0.02238749295848582,0.058373042393954445,0.024736691707999758,0.017961068618999817,"('HO5', 'HO2')",0.002482
212,-0.023820442114488232,0.03490545439187089,0.0020634010685464717,0.0152851830784837,"('HO2', 'XB1')",0.002482
213,-0.02379801883167567,0.027759503065459566,0.003570194734033378,0.013611280154559126,"('XB2', 'HO2')",0.002482
214,-0.02378493213311436,0.020752516709822838,0.00707146882238442,0.01175871957649021,"('XB3', 'HO2')",0.002482
215,-0.02428908829421546,0.020920820838882886,0.003785565614339229,0.012194395852091321,"('HO2', 'XB4')",0.002482
216,-0.024464001832417603,0.021561730139863743,0.010165944833344834,0.012517454615248629,"('HO2', 'XB5')",0.002482
217,-0.01723642102318639,0.679369146745007,1.0759479200283706,0.040829581424423236,"('QS1', 'HO2')",0.002482
218,-0.01713846582347066,0.6889190236942639,1.0825868840835053,0.04075144959049465,"('QS2', 'HO2')",0.002482
219,-0.017108323334706913,0.697896189867554,1.08924899942884,0.04090355298026993,"('QS3', 'HO2')",0.002482
220,-0.01710991463991059,0.7056611828860387,1.0958678204911512,0.041136446569147216,"('QS4', 'HO2')",0.002482
221,-0.017126627842482176,0.7118661500367685,1.1025354544167267,0.041379928088606306,"('QS5', 'HO2')",0.002482
222,-0.0226303230688666,0.0560991240122099,0.008231945596341873,0.017903715413157707,"('HO4', 'HO3')",0.002482
223,-0.02249710261608104,0.05650802912750528,0.016112073064142585,0.01780568700478399,"('HO5', 'HO3')",0.002482
224,-0.02381519305988894,0.0323473565960979,0.010909617751658364,0.014709425483964556,"('HO3', 'XB1')",0.002482
225,-0.023798646501190044,0.02481258832537852,0.005431124504001298,0.012869060594003938,"('HO3', 'XB2')",0.002482
226,-0.02378949737875722,0.018141662080209037,0.0022619903959942094,0.010997443444623362,"('HO3', 'XB3')",0.002482
227,-0.024282209024898818,0.018639673246481896,0.014363054491913139,0.011505366492198956,"('HO3', 'XB4')",0.002482
228,-0.024447107031302706,0.019518775579607732,0.020703387018007332,0.011897017084494648,"('HO3', 'XB5')",0.002482
229,-0.017274409822288193,0.6637218922988665,1.0677552437125257,0.040495529909097966,"('QS1', 'HO3')",0.002482
230,-0.017169750963205013,0.6757702546858046,1.0743726396536928,0.040475739860559586,"('QS2', 'HO3')",0.002482
231,-0.01713030537232344,0.687392676792032,1.0810136229743719,0.0406760303856792,"('QS3', 'HO3')",0.002482
232,-0.017125610884159613,0.6969849150528841,1.087618409466272,0.04094133394596951,"('QS4', 'HO3')",0.002482
233,-0.01713705124715868,0.7047027530865451,1.0942747506320127,0.041210321786851196,"('QS5', 'HO3')",0.002482
234,-0.022616168262792453,0.05345189474556903,0.007910213205448768,0.017459303829136175,"('HO5', 'HO4')",0.002482
235,-0.02379282796363587,0.031546979104127584,0.019444726950470184,0.0145052739745581,"('HO4', 'XB1')",0.002482
236,-0.023781662101908026,0.023370355639552694,0.014207482184234933,0.012475708008237406,"('HO4', 'XB2')",0.002482
237,-0.02377609231317071,0.01633400759559522,0.011507070415279463,0.010426103214875205,"('HO4', 'XB3')",0.002482
238,-0.02426841051411234,0.01710272085339022,0.024576181584421358,0.011011167559832002,"('HO4', 'XB4')",0.002482
239,-0.024413088304362947,0.01797952934689433,0.03094146461628349,0.01139381006191681,"('HO4', 'XB5')",0.002482
240,-0.017289558698138537,0.6507228355680443,1.060005309076486,0.04015189568033947,"('QS1', 'HO4')",0.002482
241,-0.017180817325945747,0.6640908368165123,1.0666095346113884,0.040164813042599,"('QS2', 'HO4')",0.002482
242,-0.017134740009915328,0.6774807092532982,1.073235137190338,0.04039801798265025,"('QS3', 'HO4')",0.002482
243,-0.017124250138350974,0.6887168440975358,1.0798267334635976,0.040692727236301796,"('QS4', 'HO4')",0.002482
244,-0.017130108473543012,0.6980758002972688,1.0864705749413202,0.04099015970325573,"('QS5', 'HO4')",0.002482
